¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (377.00, 16.36, 288.71) (382.98, 8.54, 305.30) (0.81, 2.16, 0.81) Human 1.794974
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534739
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18667
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93592
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76155
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73836
¶(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82532
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01254
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91615
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19611
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83278
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89395
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97923
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59019
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35486
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75368
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499908
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705042
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927301
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168825
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432171
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720366
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021315
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346185
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704208
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100578
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541674
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041951
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624531
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28949
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04157
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8841
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86819
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96345
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01661
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92072
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12777
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.596
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62973
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63095
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22137
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85099
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90108
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52702
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73441
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959145
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203455
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47002
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761836
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064229
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393387
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756319
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15837
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606162
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122676
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716297
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39466
»(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14973
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00973
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98831
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10663
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02792
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93438
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06787
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38476
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39321
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33367
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89349
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48936
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12691
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44313
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55451
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764114
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991373
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238553
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508365
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803927
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107855
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441345
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809295
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217235
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672005
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205116
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810093
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50238
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25463
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13056
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12157
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24998
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06772
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97917
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0288
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23238
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21265
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14875
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71589
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30146
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01314
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33725
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582274
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794167
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024033
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274139
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547256
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844653
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152189
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490148
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863257
¶(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277178
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74639
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289235
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905943
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59071
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35984
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2531
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25835
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28834
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10955
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99281
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99187
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09987
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03849
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93232
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54513
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12092
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93896
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27215
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61039
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824619
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057086
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310173
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586691
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885784
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197264
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539763
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91818
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338231
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822321
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37514
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00397
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68314
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46745
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37869
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39867
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32847
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15331
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97851
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95715
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97214
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87051
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72401
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38097
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94748
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86983
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29308
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638812
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8554
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090576
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346705
¸(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626653
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927521
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243036
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590219
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973999
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401382
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89971
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462858
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10417
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77843
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57758
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50733
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54271
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37034
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19908
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96652
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92455
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84906
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70849
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52357
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21155
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78086
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80564
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667579
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886607
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124465
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383662
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667142
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969902
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289567
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641516
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030845
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471465
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978646
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552408
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19029
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87574
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69019
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63596
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64502
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41397
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2469
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95675
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8941
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7305
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55222
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3306
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00476
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62089
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74635
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696654
¹(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918143
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158797
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421124
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708204
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012906
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336821
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693653
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088681
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542857
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059139
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643821
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27408
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97518
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8054
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76486
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68569
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45942
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26447
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9493
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86576
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61629
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40158
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14485
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80585
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46731
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69185
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726081
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950055
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193526
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459086
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749806
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056611
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384832
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746693
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148639
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615607
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141221
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737152
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3596
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07674
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92327
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89699
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72795
