¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(401.04, 14.82, 310.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424518
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204418
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370544
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547144
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735184
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935715
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379432
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625621
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890361
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213017
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623592
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10414
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637006
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02308
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22672
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8427
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72422
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29661
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90244
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5626
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.42323
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.38318
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.37196
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.36445
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.36077
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613788
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799687
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999498
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208879
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375286
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552183
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740514
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941384
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156068
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385888
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632532
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917642
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243867
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647785
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131232
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67387
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889436
©(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23894
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8469
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74591
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35616
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9628
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.56579
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.28584
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.25981
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.25357
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.25094
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.25197
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60351
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788643
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98763
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202066
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380513
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557697
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746399
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947674
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16275
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393056
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644645
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946909
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275686
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672731
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159067
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705217
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.793536
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25227
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86189
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76893
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41749
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02512
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7107
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.35483
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.3263
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.3239
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.32515
(400.53, 14.82, 310.65) (374.62, 9.40, 290.21) (0.81, 2.16, 0.81) Human 18.33012
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593444
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777833
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976036
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189569
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38622
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563777
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752831
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954522
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170051
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400841
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672472
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977036
‹(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308492
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698398
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187769
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.643256
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.71231
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27677
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87815
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79329
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4794
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08941
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78869
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22954
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583555
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767243
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964669
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177286
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392419
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570361
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759816
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961947
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177981
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418155
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701081
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008049
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342211
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724804
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217331
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.511559
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.727444
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29683
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89568
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81899
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5423
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15572
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86939
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23939
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573875
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7569
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953487
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165316
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393985
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57743
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767366
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96998
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186551
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445394
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730495
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039976
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376948
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75197
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247703
ş(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387835
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743562
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31492
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91449
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75855
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60702
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22619
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9528
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00717
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564415
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746728
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942606
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15353
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381297
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585033
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775445
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978583
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207808
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473359
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760767
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072818
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412699
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784263
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259457
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293778
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766593
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33413
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93459
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6406
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.275
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30609
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03897
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65144
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555164
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736796
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93192
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142043
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368879
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593188
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784097
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987814
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234479
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502104
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791854
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106546
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449479
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824456
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.121264
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253341
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.785245
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35446
ı(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96701
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6576
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89179
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39482
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12799
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30936
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546065
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72707
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921462
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130793
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356719
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601272
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793308
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012065
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26184
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531627
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82381
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141266
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487267
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865791
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985825
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278775
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.804594
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37593
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00576
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68336
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92846
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48616
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14063
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24298
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84411
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541996
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720428
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911872
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119765
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344842
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588424
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804426
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038121
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289917
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561958
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856672
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17691
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526087
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849783
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89288
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317332
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.824924
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39854
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0461
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71062
ú(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96681
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80669
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2626
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27895
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05237
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542776
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721263
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912795
(400.53, 14.82, 310.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11884
