¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481483
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276586
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510787
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751211
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903238
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145791
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617947
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158614
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892738
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.941102
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013391
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099599
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224358
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379956
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546164
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724142
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91514
²(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120522
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342004
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581401
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76607
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9188
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167753
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642985
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187399
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.9518
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024425
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136886
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.268867
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427372
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596779
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778317
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97321
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182965
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409253
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636274
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781866
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935361
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190159
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66855
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216832
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.963019
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05725
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175165
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314463
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476023
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648702
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83389
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032845
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247075
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478424
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652289
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798605
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952882
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213135
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69471
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267226
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.981067
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094559
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.214378
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361178
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52583
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702006
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890951
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094109
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313025
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529513
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669174
¶(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816316
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97149
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236516
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72141
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330791
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017412
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132799
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254618
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40905
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576898
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756631
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949514
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157017
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380826
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546564
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687006
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83497
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991083
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260424
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748669
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395407
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054639
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171975
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298094
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458106
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629291
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812665
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00966
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22168
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430248
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564486
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705796
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854649
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011708
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284833
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776526
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461123
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.092835
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212144
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34518
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508384
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682948
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870181
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071368
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288128
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448277
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583335
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725521
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875339
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033385
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309646
·(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8049
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527936
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131902
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253309
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393411
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559825
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737983
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929157
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134744
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337903
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467135
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603083
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746186
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896994
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056149
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335016
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8374
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595893
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171996
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.295509
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442818
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612607
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794443
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989717
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199841
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356849
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486934
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623741
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767822
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919694
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079964
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360878
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894701
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664989
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213085
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338807
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493404
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666585
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852322
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051833
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251998
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3766
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507578
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645354
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790468
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943423
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104891
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387267
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952777
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735183
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255139
º(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.383151
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545177
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722033
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911663
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115587
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271729
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397247
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529163
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667928
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814111
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968228
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13088
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414156
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011754
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806549
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298248
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429663
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598244
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.778785
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972534
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172035
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292377
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418751
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551625
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691475
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838778
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994084
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158068
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441518
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071648
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342412
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480525
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.65254
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836942
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035017
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192564
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313839
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441174
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575078
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716017
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86445
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021053
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186362
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469435
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132409
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387709
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532568
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708253
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896563
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097572
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213953
¹(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336134
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464477
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599417
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741515
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891199
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049106
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215827
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502707
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434083
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585818
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765228
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957724
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118881
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236145
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359294
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48868
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624788
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768037
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919024
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078264
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246492
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555002
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481572
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640374
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823619
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020378
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140969
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259217
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383369
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513837
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651076
(379.50, 15.74, 278.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79559
