¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5818
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600967
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932014
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299541
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708489
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166039
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688711
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292517
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.99383
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81365
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64004
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84133
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29135
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60176
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57361
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54822
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52555
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50558
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4883
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47368
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46172
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4524
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.44572
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.12694
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317806
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524551
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.754099
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002287
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270705
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574211
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902533
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266498
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671633
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124534
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639729
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237615
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92917
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73221
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53788
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72095
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14433
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.52932
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50138
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47617
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.45368
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43388
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41674
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40226
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.39042
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38121
Ù(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.37461
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.111747
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.301382
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506743
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734433
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980821
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247182
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547733
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873409
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233857
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635261
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083595
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591383
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183554
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865566
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65627
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43756
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60305
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00061
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.46027
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43252
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4075
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38518
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36553
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34854
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33419
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.32246
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31334
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30683
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096706
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.285125
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48912
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714955
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959591
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223928
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521531
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844642
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201621
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599373
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043223
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543686
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130322
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.803002
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.582
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33906
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48757
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86009
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.39454
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36698
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34213
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.31997
Õ(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30046
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.28361
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.26937
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25775
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.24873
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2423
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.081817
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269036
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471687
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695667
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9386
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200944
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49561
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816232
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169784
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563965
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.003415
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498675
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077915
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741467
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50904
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24235
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37448
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72265
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.33204
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.30466
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27997
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.25796
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2386
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22187
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.20775
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.19623
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1873
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18095
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06708
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253116
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454439
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676569
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917849
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178229
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469969
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788179
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13835
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529037
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964167
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454328
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.026323
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680949
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43737
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32116
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26369
è(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58827
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.27271
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.2455
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.22097
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1991
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.17987
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16326
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14925
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13783
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12898
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.1227
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052497
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237367
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.43738
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657666
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897337
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155783
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444607
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760482
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107316
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494586
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.925475
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410637
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.975538
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.621437
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36697
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23695
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15516
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45691
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.21649
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.18944
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16506
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.14332
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.12422
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.10772
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09381
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08248
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07371
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.0675
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.03807
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221789
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420511
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638956
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877066
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13361
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419528
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733141
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076681
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46061
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887336
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3676
ğ(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925556
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562921
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29782
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15434
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04884
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32843
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.16331
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.13641
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11217
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.09056
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.07157
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.05518
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04137
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.03012
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02143
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.01528
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023798
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206383
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403834
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62044
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857036
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111706
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394732
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706157
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046446
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427108
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849748
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325213
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876367
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.505383
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2299
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07331
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94474
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20277
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.11312
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.08636
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.06225
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.04076
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.02188
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.00559
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.99187
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.9807
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.97208
(342.25, 7.26, 370.12) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.966
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009682
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191149
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387346
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602118
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837245
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090072
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370216
ñ(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679525
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016737
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394076
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.812707
(342.25, 7.26, 370.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.283469
