¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(381.89, 13.86, 260.99) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.15926
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15315
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20934
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00224
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9626
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79834
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61355
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01326
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622184
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902553
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209228
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545939
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91617
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331338
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813968
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357843
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975368
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68235
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51518
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54705
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.482
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24081
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03605
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10464
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78465
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73045
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54505
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43782
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96414
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613097
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89237
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196462
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530184
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897945
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311783
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789326
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329983
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943594
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6458
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45716
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47676
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36803
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11342
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92182
·(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00156
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58863
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50625
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33859
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25752
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601631
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878672
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.181475
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513692
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879698
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293498
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764635
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302059
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91176
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6092
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41462
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4066
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25672
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98913
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81018
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90006
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43796
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37226
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19581
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12757
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589052
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86498
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166437
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497189
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86149
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275179
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73987
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274077
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879906
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57259
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37214
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33665
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14806
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86787
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67406
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77476
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25685
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23464
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05762
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07321
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576477
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851258
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151449
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480668
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843286
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256793
µ(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718193
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24604
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847973
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53594
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3296
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2669
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04194
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74956
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66372
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62708
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07995
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03777
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92387
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02016
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563935
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83756
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136431
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464177
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826625
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238348
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697561
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218004
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81606
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49929
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28708
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2053
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96627
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78595
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71926
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54251
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90718
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84719
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75661
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96839
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551336
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823858
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121444
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44771
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810033
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219891
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676897
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189882
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784109
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46261
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24459
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15548
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01002
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8355
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74669
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55428
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73836
¿(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66261
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55257
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58482
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538805
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81016
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106486
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431249
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793378
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201389
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656228
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166367
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752121
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42596
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20213
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10574
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05458
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88603
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75844
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56738
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57341
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48389
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39285
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526237
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796454
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091492
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414829
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776731
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182833
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635504
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143029
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.720161
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38929
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15969
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05608
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09997
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93752
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77141
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58186
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4898
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35112
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2663
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47833
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45712
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.43433
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.41596
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.40198
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513693
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782817
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076558
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398389
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760037
À(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164262
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614754
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119717
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689526
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35264
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11732
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00647
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05298
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98998
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78561
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59768
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24058
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14366
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.27885
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.25191
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.2353
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.21711
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20328
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.1938
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50118
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769159
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061645
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381991
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743289
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145715
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593974
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096365
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663097
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31605
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.075
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95701
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99434
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04348
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80105
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49533
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24007
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10882
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02485
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.08715
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.06046
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04402
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.02602
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.01233
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04809
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488629
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755537
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046704
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365658
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72656
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127108
È(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573195
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072976
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636616
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27951
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03274
