¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.246836
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909434
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133546
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376616
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607671
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81321
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033401
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254753
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318124
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384064
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452688
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524076
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598338
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675564
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755933
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83956
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935659
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038559
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145774
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257531
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.374029
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495539
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62236
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75477
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893014
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200313
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337752
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515442
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708027
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915709
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140348
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384027
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629366
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836389
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058183
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25031
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313597
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379448
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447968
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519251
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59341
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670519
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750769
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834275
·(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922009
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024542
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131344
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242704
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358772
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479838
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606169
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738074
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875806
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194872
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342534
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.521044
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71404
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92219
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147346
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391617
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651728
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860275
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083737
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247064
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310271
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376041
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444481
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515677
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589744
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666789
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746964
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830392
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917135
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011972
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118444
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229409
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345098
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46577
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591673
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723104
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86041
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191433
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347513
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526781
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720198
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928879
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15457
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399422
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665962
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884846
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110042
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24494
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308115
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373851
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442223
¸(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513375
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587394
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66442
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744508
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827876
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91455
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004811
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107073
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217691
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333024
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453366
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57889
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709938
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846784
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189978
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352655
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532689
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726559
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935732
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161994
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407501
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674749
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910148
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13712
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243968
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307125
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372808
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441214
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512341
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586325
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663313
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743395
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826716
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913402
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003581
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097491
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207505
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322566
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442563
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56777
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698456
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834967
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190496
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358172
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538768
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733105
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942805
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169625
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415808
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683754
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936137
º(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16495
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244145
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307323
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373056
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441422
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512564
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586532
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663559
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743616
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826939
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913626
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003823
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097755
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198839
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313652
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433424
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558335
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688748
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824942
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192924
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363996
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544999
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739811
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950048
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177472
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424316
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693065
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96288
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184804
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245518
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308678
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374444
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442842
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514011
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588038
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665061
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745197
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828538
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915272
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005511
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09948
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197246
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306325
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425838
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550569
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680736
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816641
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197345
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369909
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551384
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746731
¸(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957493
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185533
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433055
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702579
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990364
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187268
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248005
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31127
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377058
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445503
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516746
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590841
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667931
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748106
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831544
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918335
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008665
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102689
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200508
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302406
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419885
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544401
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674376
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810144
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203722
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376059
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557953
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753793
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965087
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193789
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442039
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712353
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00782
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190856
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251686
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315017
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380894
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449429
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52073
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59491
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672086
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752372
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83589
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922819
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013252
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107378
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205331
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307354
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415563
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539947
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669783
·(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805377
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212082
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382307
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564713
(431.42, 10.30, 362.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761025
