¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê (336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.845059
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56182
ê(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17294
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345394
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549832
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7717
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433342
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709246
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011313
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343352
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710012
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144766
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620215
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156537
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787726
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55711
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42467
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65943
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32322
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18849
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347706
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.552337
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.774422
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441582
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718225
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02118
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354225
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721991
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162589
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640252
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179183
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816258
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60345
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47908
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75822
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47481
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19274
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350059
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554886
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777193
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449879
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727287
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0311
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365192
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734135
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176464
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660443
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202066
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844707
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65018
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53404
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85812
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63145
ü(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19734
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352451
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557477
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780009
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458259
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736492
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041202
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37629
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746426
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190389
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680831
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22514
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873175
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69736
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58948
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95926
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79453
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20228
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354883
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560113
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783142
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.047268
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745791
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05139
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387515
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758865
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204373
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701364
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248416
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901585
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74433
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6527
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06157
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9597
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21662
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357355
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562792
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.789588
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.064108
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755179
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061711
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398849
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771433
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218391
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722053
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271841
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929952
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77786
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71969
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16137
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12683
˜(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40855
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359866
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565513
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.801171
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.076876
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76469
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072133
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410381
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784183
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232507
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738229
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295491
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958256
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81131
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78677
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24621
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31448
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60463
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362415
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569679
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.812721
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.089608
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.35484
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082657
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421979
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797043
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246599
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754222
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319307
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98654
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84474
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85383
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33117
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54011
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8049
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365003
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.5742
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.824234
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.102303
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.376018
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093319
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433717
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810039
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260777
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770245
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34334
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01476
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87807
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9209
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46191
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80124
Á(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00945
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.36826
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.581889
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.835707
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.114955
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.397459
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104053
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445554
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823179
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786301
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366943
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04285
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91133
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00793
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60097
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09508
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21843
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372476
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.592296
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.847138
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.127565
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.419164
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.69859
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457572
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836477
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289253
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802412
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385286
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07087
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95324
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11721
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74169
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39589
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41541
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.376713
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.602659
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.858522
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.140124
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.441133
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.722616
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469669
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849885
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303563
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818598
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403737
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09884
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02489
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22249
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9009
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70381
æ(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7196
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380975
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.612977
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.869857
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.152634
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.463366
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.746938
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481932
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863454
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317848
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834809
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422225
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15904
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09703
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32335
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06696
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01897
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89354
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388022
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.623244
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.881141
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.165088
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.479174
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.771554
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.08708
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877126
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332229
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85107
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456113
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21973
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16969
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42458
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23471
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35572
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.397354
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63346
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.892369
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.177485
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.492927
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.796465
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.11403
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890966
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346586
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878702
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493212
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26555
(336.73, 7.22, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24281
