¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡(409.10, 13.29, 328.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777674
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.667428
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908804
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211493
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266591
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353439
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759452
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222403
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755056
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37429
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.093822
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943809
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97143
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42205
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25648
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5266
ƒ(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96992
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.541938
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.696812
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.863599
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.04367
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238674
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450464
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675726
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917283
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227052
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249002
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368804
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776896
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242373
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778141
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401278
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130317
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.987539
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02478
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48398
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33636
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61615
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9591
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.550693
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.706206
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.873714
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054629
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.250557
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461544
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683761
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928217
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242775
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236651
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384341
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.794542
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262586
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801517
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.428617
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.167288
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03195
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07901
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5597
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41763
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70758
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9511
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559586
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.715777
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.884027
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065764
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.262614
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.469113
í(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692017
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942507
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239048
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227483
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400055
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.812394
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283041
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825182
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456309
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200124
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07704
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13412
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63675
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50024
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80089
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94586
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.568602
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.725482
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.894505
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077068
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.27121
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476898
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700477
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956933
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224551
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219266
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418291
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830779
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303735
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.849136
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484355
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233397
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12281
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19012
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7151
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58591
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85409
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41442
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.577795
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735368
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905142
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.088161
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.278605
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484938
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7092
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971509
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211333
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21206
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437022
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852058
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325831
ì(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873378
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512751
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26711
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16927
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24702
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79477
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67787
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8544
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41217
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.587142
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.745411
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915965
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095199
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.286197
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493181
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718187
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986229
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19938
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205859
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455957
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873579
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350502
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900198
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.541498
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301258
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21156
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30482
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87578
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75302
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98592
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24203
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.596605
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755589
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925137
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.102427
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.29401
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501624
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727363
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001093
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188682
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200661
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4751
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895343
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375459
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929108
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574429
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336079
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25334
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36353
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95818
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82962
ü(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42835
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07712
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.606209
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.765913
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932022
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.109826
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301994
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510281
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73679
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016102
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179225
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196456
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494443
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917346
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400706
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958364
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60873
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376841
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29766
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42317
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04192
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90761
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63027
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9173
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615965
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.773608
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.939047
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117391
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310192
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519181
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746483
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031271
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171003
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193247
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51399
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93959
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426239
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987969
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.643459
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418146
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34759
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48304
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12702
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98703
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83652
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72981
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.625869
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.780293
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946249
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.125167
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318574
õ(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528308
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7564
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046577
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164007
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191029
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533737
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962071
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452059
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017922
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.678619
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.459992
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39822
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64276
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19785
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06793
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83424
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50126
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632381
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787157
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.953598
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.133128
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327169
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537604
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76653
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158229
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189798
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553683
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984788
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478164
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048223
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714208
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502379
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44955
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71218
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26201
(410.61, 13.57, 327.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15975
