¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (392.89, 14.62, 307.56) (409.36, 8.56, 315.57) (0.81, 2.16, 0.81) Human 4.73827
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18003
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21958
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48836
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89948
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28814
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70872
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34167
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59416
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59825
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32884
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76742
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22819
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71268
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22269
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138582
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505515
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934999
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43806
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954238
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.539705
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21493
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05724
‰(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0754
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32068
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68837
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.053
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60407
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28091
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63263
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52311
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41783
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86012
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32478
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81353
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46176
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112022
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476015
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890873
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378904
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887396
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463484
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1216
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93607
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93327
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15697
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59524
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98116
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50009
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15695
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62365
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45095
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3519
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95726
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4261
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04712
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71571
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085314
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446379
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847814
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32014
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821011
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387987
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03494
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81655
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79313
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99277
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47655
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90942
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36322
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03164
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63189
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40847
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27657
•(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05903
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65405
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29624
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97923
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060303
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417126
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81462
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261802
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755152
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313114
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94911
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69868
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65499
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85369
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29735
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72875
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20887
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90734
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74764
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5334
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38554
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23102
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86017
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52926
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037798
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392187
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785749
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210204
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693073
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238924
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86416
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58244
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41973
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74457
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23237
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60238
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12337
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78408
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74977
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6624
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51446
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3683
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02746
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.70633
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015162
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367106
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75778
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164645
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641817
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180141
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792018
ı(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49348
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1618
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63623
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09872
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52465
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03814
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65532
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62154
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79551
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61668
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47861
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20089
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93738
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992402
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341869
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724813
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12438
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590776
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122322
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725991
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41741
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86237
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52751
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92369
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42506
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.9159
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55219
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49419
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91839
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72271
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59312
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38068
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499325
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316468
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690896
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086683
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539944
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064745
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660335
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34488
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57165
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41848
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8611
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24077
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76459
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44955
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38348
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02055
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83273
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71195
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495008
ß(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788582
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657022
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049067
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489276
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00748
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595115
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23517
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32413
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35365
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7665
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16268
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6713
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34742
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2861
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12638
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94672
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83509
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490563
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783709
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623256
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011618
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443395
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95056
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530258
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827326
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25006
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27955
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59167
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08465
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57832
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24583
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18905
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12004
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06485
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25653
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48599
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778678
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103446
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591757
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401721
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893915
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.396398
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.529132
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21111
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20483
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49746
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93781
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.47159
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12098
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0923
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95644
º(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18714
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71123
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481264
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773494
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097726
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444313
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818975
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438714
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.855813
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387675
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18332
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16717
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44245
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79536
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31411
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00797
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98944
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7958
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53104
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475671
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768158
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091838
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43554
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809255
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.237951
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.742299
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.368454
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14974
(392.99, 14.75, 307.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12977
