¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.13507
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374475
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696125
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048772
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43704
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925171
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469655
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00705
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61129
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29553
±(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07662
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.17581
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.29847
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.65232
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.31662
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.41149
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.12825
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.79121
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.48401
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.19505
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070541
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364216
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684927
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036469
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423464
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891685
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415864
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946795
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5433
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21829
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.96324
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.14975
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.2673
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.6144
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.2695
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.3514
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.049
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.682
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.66258
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.29926
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061145
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353991
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673716
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024143
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409847
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85807
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362621
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887181
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47614
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.142
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.78044
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.12336
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.23575
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.57604
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.22186
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.29069
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.96902
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.57193
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.84711
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.40655
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051706
µ(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343697
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662478
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011807
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396255
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82442
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309929
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8282
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40974
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0667
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.60536
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.09665
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.20384
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.53725
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.17373
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.22939
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.88835
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.46103
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.03778
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.51697
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05203
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342869
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660287
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008006
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390512
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813183
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282848
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789694
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35719
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99681
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.43762
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.06964
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.17158
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.49805
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.12512
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.16753
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.80702
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.34939
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.23478
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.6306
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057294
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348587
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66653
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014877
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398096
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84179
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339722
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853184
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42851
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07753
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.27681
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.04233
·(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.13897
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.45846
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.07605
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.10514
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.72507
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.23705
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.43832
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.74751
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062522
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354295
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672773
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021725
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405658
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876638
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397258
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917442
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50082
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.15648
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.12261
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.01473
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.10604
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.4185
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.02654
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.04224
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.64254
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.12407
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.64862
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.86779
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067737
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359964
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67897
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028543
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41317
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911323
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455459
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982569
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57409
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.0081
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.06949
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.98686
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.07279
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.37817
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.97662
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.97887
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.55947
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.01051
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.86591
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.99151
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0729
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365609
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685131
¾(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03531
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422338
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945829
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514344
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04848
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64835
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.8657
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.04556
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.95872
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.03924
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.33749
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.92629
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.91504
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.47589
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.8964
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.09041
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.11877
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078034
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371211
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691261
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042043
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452653
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980133
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573915
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11521
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72355
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.729
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.0214
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.93032
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.00539
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.29648
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.8756
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.85078
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.39184
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.78181
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.98658
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95678
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93171
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91135
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.89569
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88469
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87836
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87669
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.87967
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.24964
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083139
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37676
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697361
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048712
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482757
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014294
ß(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618869
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18274
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.63221
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.59774
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.99702
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.3981
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.97128
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.25516
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.82455
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.78613
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.30735
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.66679
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.51739
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.4233
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.38732
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.49511
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.81342
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.82225
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96355
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96235
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96447
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.96989
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08822
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382299
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.703412
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055371
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512651
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048187
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657663
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25109
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.50573
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.47167
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.97243
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.39904
(412.81, 14.17, 246.42) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 11.57187
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.21354
(412.81, 14.17, 246.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 15.77316
