¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
… (378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.15911
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.39969
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.39482
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.423223
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.42232
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.423059
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.42544
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476725
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68169
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31228
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564403
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838921
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138836
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461994
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807764
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188783
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610685
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098429
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653768
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26024
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95027
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.12734
Ç(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.92661
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.85543
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.83759
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.85952
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.97634
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.14169
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74693
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.512552
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.513298
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.515703
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.470197
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674631
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896133
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555008
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828678
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127642
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448647
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793102
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172622
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592753
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079753
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634568
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23979
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92692
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70272
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.08756
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.98431
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.96626
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.96992
(378.50, 14.69, 273.69) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.08928
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12256
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67887
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37414
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.606435
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.607188
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.609618
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463745
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667653
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888564
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128636
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818568
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116604
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435588
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778747
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156754
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575184
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061394
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613805
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21976
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90216
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66993
•(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52482
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50721
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69696
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15536
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88472
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03987
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61195
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2976
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.704127
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.704888
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.707347
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457368
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660758
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881086
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120446
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375177
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801274
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422728
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764627
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141187
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557901
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04328
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593377
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20014
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87418
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63778
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49314
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47028
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64535
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10283
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82242
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95947
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.65624
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22442
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.8058
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.806568
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.809055
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.451068
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653946
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873698
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112057
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365998
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643307
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944319
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750764
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125928
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540981
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025474
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573285
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18096
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84675
‚(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60632
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46223
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43432
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60175
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05165
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76163
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88133
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.14242
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.13559
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.911635
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.912411
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 8.914926
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444846
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647218
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866404
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103761
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356961
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633424
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933213
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258234
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110941
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524363
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007966
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553513
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15877
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81991
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57553
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43213
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39927
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56208
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00191
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70234
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66684
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06657
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06325
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.021825
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.022611
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.025154
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.438701
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.640576
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859202
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095592
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348061
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623696
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922306
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246237
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601547
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987748
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99072
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53406
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13565
Ã(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79364
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5454
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40282
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36519
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52338
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59773
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56594
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59351
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99331
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99423
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.136574
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.137369
(378.50, 14.69, 273.69) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 9.139944
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.432635
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63402
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852094
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08755
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339303
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614122
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911599
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23446
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588897
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973733
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408525
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905058
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.736344
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76791
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51591
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3743
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83406
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62202
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93526
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51206
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52213
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.92261
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.92848
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42665
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627551
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845081
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079639
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330688
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604704
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901091
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.222908
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576519
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960026
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393699
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888381
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.45754
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0875
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79128
¡(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59762
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52083
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57681
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88979
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45977
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45268
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85445
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.84019
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420744
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621167
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838164
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071856
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322211
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595442
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890783
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211575
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564414
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94662
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379164
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872036
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437943
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06527
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76641
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56958
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48988
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54209
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84548
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40903
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38512
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78877
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74824
(378.50, 14.69, 273.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414919
