¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(341.45, 6.99, 371.50) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.75712
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66711
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93432
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19611
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10042
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37785
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160883
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501909
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888458
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318714
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800427
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34329
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936141
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54853
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96066
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13799
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38987
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00178
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60563
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84228
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0682
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30484
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54308
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78248
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03325
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49482
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99542
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158679
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505658
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892621
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323364
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805656
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341305
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913779
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52324
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99863
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17732
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64993
Ñ(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29177
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75158
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97038
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18236
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40401
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63597
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87884
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13334
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58198
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48061
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159329
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509123
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896471
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327666
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80818
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338037
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891297
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49782
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03833
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31922
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92266
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56572
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85129
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05702
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27204
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49698
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73237
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9789
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92872
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09972
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162203
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5123
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900002
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331612
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804931
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332622
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868694
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47227
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07983
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57612
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16289
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62946
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9381
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14684
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3651
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59341
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83238
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43751
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73995
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59543
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164818
¸(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515192
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903216
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33065
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801335
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312387
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845985
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44661
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78811
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19805
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77818
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02804
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23996
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46154
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6934
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03947
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39937
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2149
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83739
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167173
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517796
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906062
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327131
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797388
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292055
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823167
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42083
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43862
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82204
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2345
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91532
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12121
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33641
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56149
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79707
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80404
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85503
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56319
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01871
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169265
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520109
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902624
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3233
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793095
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271631
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800257
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39495
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07064
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85712
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27224
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0085
Ú(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2177
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43638
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6651
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38606
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51406
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13677
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7368
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171096
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520472
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898911
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319162
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780344
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25112
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.777255
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36898
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03617
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89347
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31127
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10502
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3176
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53989
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99135
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19033
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73641
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29074
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04916
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172663
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516872
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894922
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314717
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761869
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.230528
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.754168
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34336
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00188
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93104
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45101
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20492
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42107
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64708
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74897
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35983
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88465
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44993
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56253
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.91466
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.89036
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.87094
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.8564
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.84672
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171224
ê(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513027
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890661
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.309971
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743322
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.209862
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731004
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33697
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96777
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96981
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59437
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30826
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52815
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33287
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89809
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50278
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03788
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7065
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67244
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.58187
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.15767
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.13876
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.12458
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.11511
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167515
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508934
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.886125
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304917
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.724709
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189126
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.707767
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33022
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93386
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60934
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74084
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41524
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93892
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48428
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0028
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65044
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19623
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02288
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.73807
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72766
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72149
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.75701
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.43904
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.42979
(341.58, 6.90, 371.73) (308.66, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.4251
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163583
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5046
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881319
ò(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28966
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706034
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.168325
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694432
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30454
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90014
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57121
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89052
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56507
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09663
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57598
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16125
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80292
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3853
(341.58, 6.90, 371.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35329
