¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(336.39, 7.37, 332.59) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 20.68661
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26794
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46471
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37632
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467577
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665321
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.873621
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06087
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261712
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471043
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695078
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940696
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219745
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467142
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71512
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991159
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338632
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859162
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.335742
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.949057
Š(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55994
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20386
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99427
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.082
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35493
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23444
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59992
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31651
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.465009
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66255
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872578
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059753
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260514
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469654
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693586
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937809
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21661
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465637
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713506
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.984009
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321807
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.840127
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334816
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936908
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56619
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2109
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97823
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05523
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32685
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20389
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72443
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26078
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462531
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.659877
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871808
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058931
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259634
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468632
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692487
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935293
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213878
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464792
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712605
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979043
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313272
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821582
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334726
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.925402
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57637
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21906
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96294
’(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02851
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25798
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17627
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59634
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20915
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.460144
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657301
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870417
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058403
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259066
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467978
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691783
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933148
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211552
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464612
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712412
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.978837
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306908
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.803523
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33547
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914536
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58787
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22832
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94838
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00182
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19191
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15151
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47288
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16154
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77477
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457848
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654822
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867736
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058167
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258814
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46769
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691474
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932702
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209627
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465096
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712928
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979392
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30125
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785949
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33705
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904305
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60044
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2387
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97348
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97517
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1286
–(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12963
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35388
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11786
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55187
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455641
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652442
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.865161
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058226
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258877
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46777
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691561
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932794
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.208104
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466241
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714155
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980708
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296297
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76886
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339467
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.894716
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60537
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2502
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98655
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94861
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06808
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18249
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23929
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99309
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36416
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453525
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65016
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862692
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058579
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259255
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468216
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692042
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933311
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206985
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46805
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716091
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982786
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.292047
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752251
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329125
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.885761
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59507
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26283
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77939
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92207
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01018
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24464
›(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13173
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85981
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23108
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86897
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4515
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647977
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860329
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059224
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259948
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469031
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692917
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934254
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206267
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470521
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718738
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985628
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.288501
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736121
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31076
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877439
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58549
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27658
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76001
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89565
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95496
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15553
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03693
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85082
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10402
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69807
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449568
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.645891
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858074
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060165
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260956
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470213
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694188
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935623
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.205953
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473657
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722097
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.989233
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285654
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720469
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292944
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.869747
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57664
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29147
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74067
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86924
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90233
˜(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15929
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94604
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95042
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98281
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57083
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447725
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643904
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855925
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0614
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262281
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471763
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695852
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937416
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206039
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47746
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726169
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993603
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28351
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705293
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275671
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862686
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56852
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30751
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72139
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.843
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85231
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1923
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85899
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.054
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86735
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39773
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86869
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445975
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642016
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853882
(335.89, 7.29, 331.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062928
