¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(341.68, 7.28, 379.28) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34836
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915337
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28869
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742239
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251321
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61197
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16315
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80134
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7778
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67633
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72616
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.40305
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.37669
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35286
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.33152
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.31264
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.29622
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28223
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.27066
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2615
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25474
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25038
‹(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2484
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24882
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801836
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997446
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200757
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41963
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655865
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918815
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.293168
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747309
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252383
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630909
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18443
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80772
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7628
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65888
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70568
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.35374
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.32751
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30378
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28253
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26374
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.24739
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23347
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22196
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21286
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20614
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2018
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19985
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20028
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800459
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996254
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199475
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418251
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654376
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922306
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297464
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752176
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253456
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65014
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.206
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83205
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74799
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64168
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68547
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.30722
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.28109
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.25747
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23631
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.2176
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.20133
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18748
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17602
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16696
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.16028
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15597
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15404
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15448
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799118
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995255
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198402
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417095
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65313
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92581
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301582
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756841
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254543
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669668
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22789
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85678
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73335
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6247
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66554
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.26343
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.23741
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.21388
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19281
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17418
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15798
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14418
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13278
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12376
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11712
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11284
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11092
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11137
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797811
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994449
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197537
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416165
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652123
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929325
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305519
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761301
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255644
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682485
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25014
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88192
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71891
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60797
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64588
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.22234
™(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.19642
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.17298
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15199
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.13343
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11729
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10355
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0922
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08322
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07661
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07235
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07045
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07091
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796539
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993836
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196879
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415455
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651358
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.93285
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309271
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765552
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256755
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672886
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26498
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90738
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70471
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59149
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6265
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.18389
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.15806
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.1347
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11379
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09531
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07923
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06554
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05423
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04529
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0387
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03448
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03259
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03305
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795302
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993417
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196429
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41497
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650834
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936385
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312842
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769597
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257879
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663377
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25428
£(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9244
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69068
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57522
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60742
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.14806
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.12231
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.09903
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.07819
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05976
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04374
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0301
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01884
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00993
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.00338
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.99917
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9973
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.99777
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7941
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99319
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196186
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414708
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650552
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939929
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316225
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773429
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259015
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654019
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24369
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91235
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67686
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55919
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58862
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.11479
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08912
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.06591
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.04514
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.02677
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.0108
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.99721
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98598
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.97711
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.97058
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96639
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96453
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96501
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792933
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993157
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196149
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41467
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650509
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943481
­(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319424
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777055
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260162
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644771
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23326
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90049
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66324
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54339
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57008
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.08406
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.05846
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.03532
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.01461
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.9963
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.98038
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.96683
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.95563
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94679
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.94028
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93611
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93427
(341.63, 7.18, 379.45) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.93475
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791803
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993316
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196321
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414854
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650709
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947041
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322434
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780465
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261321
(341.63, 7.18, 379.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63567
