¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(377.56, 16.02, 283.83) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.060663
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888749
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154071
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445346
À(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758685
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092927
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465685
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879482
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323212
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815638
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36213
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97273
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65855
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42389
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02069
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06981
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29209
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7339
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45985
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210919
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425518
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653204
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895531
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163507
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455609
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767327
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102366
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479938
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891562
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336569
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830486
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37752
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99004
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67486
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44246
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03286
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08392
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30861
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7535
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48349
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217711
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432823
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659695
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903633
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173167
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466118
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776268
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113788
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.494531
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904045
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350378
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845792
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39349
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00933
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69193
Ğ(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46189
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04608
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09924
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32655
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77478
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50912
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224657
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440295
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66639
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912747
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183051
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476869
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785505
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127366
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509466
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916938
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.364641
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.860597
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41004
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02938
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70975
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48088
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06035
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11574
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34585
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79769
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53677
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231758
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447204
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673291
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922067
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193158
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485755
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795041
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141251
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523751
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930239
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379356
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875916
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42716
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04583
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72834
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50109
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38589
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13338
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36655
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82228
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56642
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44879
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239014
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453804
»(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680729
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931592
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203488
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49479
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805186
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155444
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536201
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943947
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394527
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891749
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44549
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06294
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74768
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52218
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41011
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15984
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38867
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84852
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59813
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5219
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246423
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460592
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689724
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94132
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.214042
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504099
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81842
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169948
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549019
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958068
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.410154
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908102
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4652
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08073
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76713
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54414
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43514
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19473
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41219
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8765
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63188
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59824
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253987
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467571
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698908
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951254
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224818
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51368
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831933
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184757
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.562208
º(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972598
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425898
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924972
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48549
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0992
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7863
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56697
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.461
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.231
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43713
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90614
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66765
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69858
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261702
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474739
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708279
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96139
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235815
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523536
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845723
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199877
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575768
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98754
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441538
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942363
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50491
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11835
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80683
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59069
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48789
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26149
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46351
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93747
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70551
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88914
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269573
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483006
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717837
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971729
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245574
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535186
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859797
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214303
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589704
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002896
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.457644
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961454
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52257
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13818
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82842
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61531
×(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51581
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29102
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4938
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97053
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74546
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90425
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27662
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492037
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727581
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982271
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255157
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548323
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874147
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227341
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604008
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018663
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474216
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981142
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54083
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15745
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85079
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6404
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54477
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32189
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52979
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00534
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.29955
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.27225
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.257
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.24594
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.23906
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.23668
(377.70, 16.05, 284.02) (390.90, 8.48, 312.98) (0.81, 2.16, 0.81) Human 17.24104
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283818
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50124
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737512
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993018
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264993
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561716
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888779
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240716
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61869
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034848
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491261
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00135
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5597
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17716
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87395
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66637
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57476
(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60839
û(377.70, 16.05, 284.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56739
