¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.972943
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08133
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99188
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07287
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93159
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77206
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63333
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59743
€(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64636
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26077
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7161
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585409
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784631
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999809
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232893
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486136
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762172
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06106
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387887
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69576
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06774
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479524
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943185
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485077
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994647
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4456
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94135
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47136
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21615
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09081
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00791
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04546
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7408
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58021
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3925
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3383
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31098
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71681
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14906
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589022
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.788552
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004038
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237468
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491094
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766134
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064266
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391233
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69338
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058368
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469136
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933317
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473907
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00778
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45995
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95555
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46439
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21679
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10058
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0257
…(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00639
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5568
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39536
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17798
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08947
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84884
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25644
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61495
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592736
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792552
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008376
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242172
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4962
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769221
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067648
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389442
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691409
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049338
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459147
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923749
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463133
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02185
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47537
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95037
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45874
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21869
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10277
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05192
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97029
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37929
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20558
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98348
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85039
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41091
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80543
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20308
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.596593
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796682
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012861
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247018
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499173
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772491
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071208
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38801
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689871
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040672
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449538
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91453
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452745
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03689
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48352
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94636
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45433
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22188
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10641
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09218
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93703
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32559
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01665
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79627
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6205
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99554
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37321
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77017
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592582
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879209
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193363
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539127
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921409
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346275
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8211
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331099
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895917
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36362
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78528
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.245
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90121
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5011
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78433
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83675
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30769
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29574
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97871
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9695
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96399
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96219
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96408
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96967
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97897
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99197
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00871
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02918
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585007
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870931
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184277
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529049
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910257
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333834
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807152
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309778
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871813
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35045
‰(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77099
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22943
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85192
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44696
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72652
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77329
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18789
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.19377
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.27962
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.27051
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26515
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26356
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26572
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577323
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862515
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17503
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518916
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89902
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321299
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791045
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288445
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847781
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33804
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7575
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21448
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66876
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39441
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6681
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70949
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27433
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65968
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569608
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854082
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165741
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508655
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88765
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308628
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.778902
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267166
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82376
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32635
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74481
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18686
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36024
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3433
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60904
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64537
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1913
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54801
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561794
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845539
ƒ(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156362
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498332
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87617
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295866
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764608
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245874
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799782
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31539
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73289
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1604
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07245
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29375
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5494
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58094
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10797
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43607
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553937
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836905
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146901
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487888
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864628
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283014
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750176
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224918
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775829
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30517
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7218
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13501
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86175
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24568
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48921
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51622
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02436
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32389
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545989
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828255
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137381
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477365
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852988
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270027
(376.82, 7.51, 341.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73564
