¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472061
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6771
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.21374
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.17851
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.14752
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.12072
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.0981
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.07964
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.06531
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.0551
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424561
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676956
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951371
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250793
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58012
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947163
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353279
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804916
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310116
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878893
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50132
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20563
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01369
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95009
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07435
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01163
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25773
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06271
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69429
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.34618
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.31066
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.27939
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.25235
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.22951
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.21085
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.19636
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.18601
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433013
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686127
Ó(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961384
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261735
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59075
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9558
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362854
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815598
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322129
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892441
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51874
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2255
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03664
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98566
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11716
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07679
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21164
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32151
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71372
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.48452
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.44868
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.41712
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.38983
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.36676
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.3479
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.33323
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.32274
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441532
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695362
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971452
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272739
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602795
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965889
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372478
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826326
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334167
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906018
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53629
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24559
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05976
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0221
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16035
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14348
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19696
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58969
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70721
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.62892
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.59275
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.5609
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.53333
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.51003
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.49096
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.4761
»(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.46545
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450073
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70463
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981555
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283797
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614944
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97928
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382107
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837095
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346224
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919686
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55401
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26579
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04658
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05879
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20384
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21183
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44476
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86771
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82731
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458651
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713961
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991697
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294902
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627129
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99271
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396822
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847883
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358359
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93336
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57182
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28617
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99132
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02874
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24768
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28177
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14799
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10131
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89101
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467298
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723305
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001909
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306047
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639403
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006214
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411772
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862452
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370462
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947073
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58978
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30671
¹(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93721
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81446
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29186
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35338
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41728
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1633
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95803
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475925
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732723
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012143
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317264
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651674
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01981
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426802
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879198
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384847
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960831
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60788
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26388
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88415
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60609
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25617
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38446
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50771
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22835
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02846
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48463
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742137
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022446
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328504
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664033
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03344
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441933
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896059
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403708
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974915
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62612
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21733
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83218
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52097
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99701
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90291
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70162
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33424
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10229
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493335
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751646
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032769
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339799
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676453
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047112
¶(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45711
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912937
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422689
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996319
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62405
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17169
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78128
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46385
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74599
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61917
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90219
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54834
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24209
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502074
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761134
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043104
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35114
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688894
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060865
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472362
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929943
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441772
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01786
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48169
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12698
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73145
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40793
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5028
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8692
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10966
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76995
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51858
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510846
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770658
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053528
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362508
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701402
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074647
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487659
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94702
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460909
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03952
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36957
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68054
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64995
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35323
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26715
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.126
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32434
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02889
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05745
³(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519655
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780221
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063934
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373926
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713946
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088487
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503007
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964149
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48015
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975712
