¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(441.99, 14.25, 270.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.42789
(441.91, 14.23, 271.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.17516
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580313
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791713
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020868
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269656
¤(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541219
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838767
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163371
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515694
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904568
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337593
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8168
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.351676
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953338
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63152
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1469
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.50355
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.35307
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.31409
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.29307
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.27451
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.25838
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.24468
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.23341
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.22455
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.21805
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.22371
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.306
(441.91, 14.23, 271.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.28617
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579986
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791359
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020429
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269178
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540696
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838192
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.161901
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.513692
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902346
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335106
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813317
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347746
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947488
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62483
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13868
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.64447
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.41209
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.36753
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.34661
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.32809
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.31201
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.29836
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.28717
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.27838
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.27198
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.27911
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.38111
(441.91, 14.23, 271.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.40233
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579707
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791058
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02005
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268764
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540245
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837697
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160538
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511825
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900273
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332781
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810051
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344061
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941948
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61849
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39623
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0924
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20824
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.57827
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.55737
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.53893
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.52301
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.5097
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.49875
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.49027
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.48422
(441.91, 14.23, 271.07) (432.61, 7.97, 298.35) (0.81, 2.16, 0.81) Human 12.51015
(441.91, 14.23, 271.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.38655
(441.91, 14.23, 271.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 19.81948
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579478
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79081
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019731
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268416
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539865
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837279
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159281
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510094
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898352
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330626
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807003
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340624
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936721
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61252
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38933
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08386
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20475
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44398
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04812
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86164
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08097
(441.91, 14.23, 271.07) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 22.51763
Å(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579298
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790615
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019472
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268135
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539557
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836287
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158103
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508496
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896577
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328636
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804173
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337431
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.931808
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6069
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38285
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28387
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20203
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44074
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0343
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85682
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0521
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06136
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579167
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790473
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019274
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267919
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539321
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835338
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156778
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507034
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894954
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326816
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801562
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334486
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927207
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60164
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37678
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27678
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19395
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43839
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02138
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85335
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02488
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03461
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579086
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790385
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019135
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267768
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539156
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834488
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155577
¸(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505707
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893482
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325162
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79917
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331373
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922918
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59674
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37112
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27019
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32644
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43695
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00574
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85114
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99931
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00972
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579054
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79035
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019058
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267683
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539063
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833734
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154499
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504515
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89216
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323666
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796996
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327868
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.918944
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5922
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36588
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26407
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31922
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55572
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99015
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83611
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97535
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98669
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57907
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790369
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019041
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267664
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539042
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833077
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153543
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50346
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890989
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32192
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795041
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.324636
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915283
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58801
¼(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36105
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25844
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31257
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54543
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97566
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81825
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95304
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96549
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579137
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790441
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019084
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267712
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539094
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83252
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15271
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502541
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889966
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320372
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793305
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.321687
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911931
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58419
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35664
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25329
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30649
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53594
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96291
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80172
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93887
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94614
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579253
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790566
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019188
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267826
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539219
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832058
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151999
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501756
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889087
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319018
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791789
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31901
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908898
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58072
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35263
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24862
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30097
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52726
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95278
(441.91, 14.23, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78647
