¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(405.18, 12.66, 328.17) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33778
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.972501
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88759
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.992
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34867
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05474
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.634
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62522
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71866
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94593
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21478
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536763
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899894
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30151
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750137
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282924
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.813847
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00228
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92474
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03723
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40489
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12648
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76439
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78807
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85817
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959208
ş(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2292
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550736
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915326
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318616
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773268
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30689
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865689
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03267
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96113
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08156
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46004
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19692
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89357
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94848
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00064
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9726
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243733
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564632
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930677
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335651
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796242
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330297
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919958
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06239
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99672
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12495
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51406
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26601
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02179
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11077
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17801
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986068
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25834
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578485
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945936
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35257
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819063
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353476
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.976752
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0914
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03149
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16736
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56692
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33459
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17954
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2749
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39803
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999608
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273009
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592211
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961139
‰(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369446
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841752
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379095
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03614
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11968
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06542
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20877
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61858
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40244
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33646
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41735
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62269
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013249
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287785
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605882
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976189
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386158
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864284
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404541
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09819
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14724
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09848
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24914
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66898
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46876
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49241
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55962
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85207
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026927
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302648
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619456
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991219
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404154
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886595
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429797
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15997
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19473
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13064
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28846
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71825
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5335
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64719
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72569
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040718
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317632
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632902
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006083
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423919
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908777
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454885
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18381
û(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25619
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16189
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32667
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7673
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5966
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80075
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89384
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054544
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332653
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646284
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020875
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443452
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930756
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479713
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20689
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3199
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1922
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36376
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81499
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6659
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95286
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06405
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068497
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347775
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659579
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035561
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462856
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952539
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504352
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22925
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38484
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22155
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3997
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86127
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74457
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10338
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29247
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082466
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362968
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672735
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050108
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482063
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974152
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528246
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25084
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45216
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24991
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43499
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90882
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82158
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25222
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53377
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096552
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378252
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685795
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064555
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501075
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995499
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547137
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27163
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52192
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27727
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46953
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95683
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89683
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39919
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7543
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110668
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393583
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701539
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078883
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519898
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01595
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566735
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29166
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59419
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3036
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50418
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00381
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97028
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54406
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96859
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124851
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408984
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718318
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093132
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538492
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032195
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588842
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31085
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66904
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32888
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53992
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05865
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04849
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68675
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.24515
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139107
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424489
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735221
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109573
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556224
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048184
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610583
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32921
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75373
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35404
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57437
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11192
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14532
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82708
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.56073
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153378
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440051
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752195
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125865
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570257
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063993
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63193
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34675
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8454
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38097
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60751
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16357
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24032
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97885
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87409
(406.69, 12.81, 328.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167761
