¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ (393.69, 14.81, 307.64) (412.32, 8.71, 315.76) (0.81, 2.16, 0.81) Human 5.613182
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417807
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689368
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986325
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312427
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665452
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043393
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462246
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935707
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423904
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94787
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53565
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19967
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03556
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56933
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1436
Ä(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7587
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70988
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4902
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.69736
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.47452
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.50284
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.53795
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168141
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417353
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68885
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985781
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31179
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664718
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0426
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461386
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931555
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409568
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931839
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51764
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17923
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91701
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4398
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00762
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60949
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89393
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97858
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76559
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.62405
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.65287
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.68639
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.72463
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167711
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416851
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688339
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985198
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311116
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664082
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041855
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460575
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927501
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395496
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916116
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50001
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15924
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80184
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31407
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87544
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46494
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1135
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40807
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2606
Ï(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.78012
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.80946
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.84353
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.88237
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167892
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416343
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687791
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984596
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310487
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663462
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0412
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459829
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9161
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381748
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900755
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4827
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13967
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68995
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19207
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74185
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32488
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95949
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5436
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76637
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55705
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 23.97281
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 24.00747
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 24.04691
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.478526
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.47168
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.465725
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.460653
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309821
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662939
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040591
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45913
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918391
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368315
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885746
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46583
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12054
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63656
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07366
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61227
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18921
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81042
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23655
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03488
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04666
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 24.14311
(394.01, 14.83, 307.70) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 24.17838
Ï(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.45131
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.444413
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.438401
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.433269
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309154
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662408
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040049
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458537
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92152
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355165
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871037
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44932
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10187
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59273
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96434
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48663
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05777
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66613
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06599
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54747
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5629
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51605
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.425214
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.418269
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.412205
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.407013
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308446
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661975
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03955
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457988
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925097
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34227
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856686
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43315
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06623
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54608
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91939
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36475
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93038
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5264
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90577
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33141
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87697
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84864
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.400208
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.393218
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.387103
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.384117
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307738
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661572
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039096
È(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458596
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929065
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342105
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842638
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41742
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01111
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48598
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87625
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26877
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80289
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3817
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75132
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14479
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65309
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22675
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83084
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.376265
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.369231
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.36307
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.385085
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307029
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661222
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038704
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460884
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933407
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346861
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828971
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40205
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95749
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42749
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83485
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22451
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67736
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24075
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60231
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98698
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43814
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99454
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6667
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.353359
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.346286
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.340081
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.386062
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306292
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6609
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038399
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463215
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938141
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352071
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815637
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38706
Æ(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90532
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37063
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79519
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18212
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59784
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10471
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45861
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83487
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23567
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77169
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35754
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.331468
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.324357
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.31811
(394.01, 14.83, 307.70) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.387047
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305532
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66067
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038128
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465549
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943263
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357698
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814412
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37244
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85461
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31537
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75725
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14157
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55441
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97343
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31994
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6882
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08027
(394.01, 14.83, 307.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55773
