¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ø(426.98, 14.96, 246.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806995
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98726
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33319
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70225
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09669
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51915
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97258
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58899
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01239
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44936
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91569
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41439
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83818
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127015
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44277
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789421
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171628
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595021
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074839
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60292
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19445
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86737
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62477
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05313
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4031
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77665
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17596
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60383
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11095
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76484
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23482
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68533
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16654
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833263
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121614
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436905
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782937
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164459
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587053
¶(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061949
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58574
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1792
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85446
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57799
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1211
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47535
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85344
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25787
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69135
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27672
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94673
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46635
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93118
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828296
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116187
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430909
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776412
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157194
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048652
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574705
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16777
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84145
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5321
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12949
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54984
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93275
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34247
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82348
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44815
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13504
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70751
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823262
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110692
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424906
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769764
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149886
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570879
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039587
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564501
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15623
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82827
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48711
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07958
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62673
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01463
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42981
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98532
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62537
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32995
¹(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02309
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818182
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10512
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418832
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763069
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142527
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562684
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030424
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554192
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14458
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81496
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44305
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03071
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68458
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09908
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55463
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15255
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80869
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37724
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75695
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813006
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099508
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412681
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756342
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135021
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554376
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021156
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543808
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13282
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80157
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39983
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98282
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63123
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18621
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71271
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22585
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72011
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25302
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807836
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093869
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406485
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749481
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127481
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546016
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011837
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533334
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12093
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78803
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35749
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9359
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.579
³(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24678
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66883
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12162
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60832
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13287
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802605
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088151
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400213
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742589
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119884
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537574
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002398
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52275
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10896
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7744
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31601
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56034
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20446
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57445
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02067
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50015
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0166
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797293
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082363
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393906
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735645
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112217
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529039
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992895
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512047
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09692
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76005
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27541
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87585
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6142
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1641
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52372
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92292
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39544
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90415
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791981
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07656
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387501
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728644
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104504
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520472
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983308
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50132
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08472
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72399
²(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26428
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92422
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.669
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12564
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48307
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86331
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29414
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7954
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785916
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070686
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3811
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721598
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096685
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51182
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973657
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490452
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07251
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71465
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.308
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97343
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72465
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08912
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44443
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82238
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22501
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69022
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778217
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064767
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374638
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714489
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088841
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503093
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963918
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479527
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06014
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71876
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35243
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02335
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72168
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05447
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4078
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78358
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18387
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.611
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770414
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057522
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368097
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707331
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080905
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494312
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954111
İ(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468506
(427.90, 15.05, 246.75) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.814566
(427.90, 15.05, 246.75) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.787136
(427.90, 15.05, 246.75) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.822499
(427.90, 15.05, 246.75) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 9.860047
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69063
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02167
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37313
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74686
(427.90, 15.05, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14492
