¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(434.35, 14.06, 304.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.06423
(434.79, 13.99, 301.82) (438.86, 8.17, 271.31) (0.81, 2.16, 0.81) Human 14.34728
(434.79, 13.99, 301.82) (438.86, 8.17, 271.31) (0.81, 2.16, 0.81) Human 14.34345
Ş(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.757304
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974172
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217586
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48348
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771326
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078291
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415926
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78898
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203246
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665843
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185637
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41957
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10904
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88986
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79138
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84378
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0489
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44384
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17647
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25827
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55095
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758111
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975666
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218603
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48459
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773827
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081038
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418951
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792329
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206973
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.670014
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797575
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42528
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11525
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89698
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79966
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85347
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0597
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45679
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17462
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25626
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52511
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758954
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977221
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219648
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.485731
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776407
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083869
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422071
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795784
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210819
ı(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674317
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80274
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4311
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12173
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90441
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80828
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8636
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07121
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47051
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17356
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25588
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5013
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759835
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97884
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220718
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486901
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778263
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086788
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425289
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.799345
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.214782
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252193
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808072
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43718
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12851
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91219
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8173
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87422
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08339
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48509
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17794
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24768
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46601
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760754
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980521
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221818
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488101
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779579
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089794
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428599
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80301
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218864
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257072
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813541
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44337
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13558
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92034
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82673
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88528
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09302
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47819
ü(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15477
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12652
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2983
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761709
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982265
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222943
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489333
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780928
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092886
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432006
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.806784
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766389
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26207
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819213
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4498
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14297
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92879
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83656
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89683
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09448
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48113
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12221
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00275
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08246
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99344
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762698
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984068
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224097
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490592
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782309
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096061
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435509
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810661
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770967
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267222
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824995
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45641
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15062
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93758
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84681
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90883
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09666
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48514
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09074
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88179
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91422
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9243
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763727
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985618
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225276
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49188
²(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783723
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.099324
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439106
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330968
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775687
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272495
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830954
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46316
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15859
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94674
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85743
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92131
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1022
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49025
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06039
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76355
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75048
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85819
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.09756
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.0263
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.9591
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.89587
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.83655
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76479
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.986771
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226482
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493198
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785167
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102671
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442796
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335311
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780552
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277925
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83709
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4701
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16685
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95624
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86843
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93422
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11803
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49643
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03118
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66671
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62676
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79508
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.9075
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.83764
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.77178
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.70984
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.65176
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76589
Á(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987963
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227715
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494544
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786644
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106102
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938563
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339771
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785505
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283481
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84334
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47723
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17535
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96603
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87984
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94765
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13472
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50365
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.003
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.74809
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.6637
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 19.09063
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.72485
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.65632
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.59174
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.53103
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.47413
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 17.70004
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767026
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989194
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.228973
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495919
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788152
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109367
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942696
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344352
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790606
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289193
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849775
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48451
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18422
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9762
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89161
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96149
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15222
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51201
(434.79, 13.99, 301.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99896
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.56052
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.47761
(434.79, 13.99, 301.82) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 18.93672
