¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(334.98, 7.19, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.672096
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25694
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44706
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64708
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80645
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89469
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98658
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08228
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18167
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28306
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38863
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49848
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61278
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73168
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358184
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610765
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843447
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094543
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343813
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607899
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927245
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360233
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8603
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625532
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25766
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59821
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74857
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90538
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06908
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23997
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41846
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61572
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7974
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88547
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97722
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07184
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16905
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27028
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3756
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48522
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59926
†(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71791
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361172
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614648
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847619
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095524
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340267
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604052
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919184
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351218
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842026
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568057
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1754
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58489
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73482
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89124
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05443
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22484
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40284
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58888
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79051
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87847
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96856
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06174
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15879
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25983
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36499
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47441
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58825
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70671
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364047
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618681
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851986
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092496
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337035
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600551
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911141
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34222
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824867
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4967
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09449
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57317
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72278
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87878
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04159
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21157
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38911
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57465
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76869
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87155
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96087
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05395
…(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15087
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25175
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35678
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46605
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57974
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69803
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366765
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622971
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856576
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089792
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334134
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597433
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903076
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333241
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81476
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426458
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01491
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56309
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71236
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86805
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03053
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20012
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3773
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56242
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7213
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84079
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94299
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04842
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14524
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24606
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35097
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46013
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57373
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69191
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369372
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62739
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860307
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087409
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33156
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594674
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895063
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324289
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804708
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357349
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936697
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55462
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70364
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85904
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02122
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19051
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36736
†(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54818
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67074
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79828
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90625
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0119
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1218
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23618
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34753
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45664
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57018
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68826
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371838
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631989
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858371
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085325
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329314
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592234
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887034
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315362
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794664
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290125
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859783
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50712
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69654
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85172
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01365
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18274
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35928
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50119
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62267
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74909
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87199
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97695
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0862
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19986
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31808
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44108
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56903
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68718
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.374148
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636782
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856684
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083554
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327416
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590192
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879021
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306429
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78464
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319017
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784191
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42102
„(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69114
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84612
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00789
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17673
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34077
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45659
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57709
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70244
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83288
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94445
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05307
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16608
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28366
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40598
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53321
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66558
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377437
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641737
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855329
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082085
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325839
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588527
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872299
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297501
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774652
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348917
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70986
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33651
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68735
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84222
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00383
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17258
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29944
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41435
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53388
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65824
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78763
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91439
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0224
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13482
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25179
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37343
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63168
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381481
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642893
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854245
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080968
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324623
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587177
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870849
…(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288614
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764686
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379772
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706736
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25351
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68516
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84001
(335.03, 7.17, 312.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00154
