¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(327.48, 7.23, 328.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47158
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964218
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5831
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44148
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91697
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41494
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27626
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85676
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84345
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50845
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646359
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830085
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027386
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239809
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484735
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715153
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933786
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168579
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445074
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825352
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33792
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774958
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387217
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932168
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54687
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3648
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78521
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41639
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30769
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86598
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83119
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23774
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633552
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816364
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012651
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223905
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466375
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696989
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914346
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147725
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.416958
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78389
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290719
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733282
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33941
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900876
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51151
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28905
š(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65474
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41979
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34112
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87595
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72375
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02485
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620979
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802897
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998192
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208342
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448294
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67935
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895473
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127484
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389437
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742874
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.244061
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695521
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292239
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.870336
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47701
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2142
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52557
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42508
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37657
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88677
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61671
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85364
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608642
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789684
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984007
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19308
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43049
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662234
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877161
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107848
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362506
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702304
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197946
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667146
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245702
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840622
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44337
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14027
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39775
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43233
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41401
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89839
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51349
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68592
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596538
ˆ(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776722
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.970098
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178114
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412963
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645635
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859406
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088815
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.33616
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662185
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152372
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.639462
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199793
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815655
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41058
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06724
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30037
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44147
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43662
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91086
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41397
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52156
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584668
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764014
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95646
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163445
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395713
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629549
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842203
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070376
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315768
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622511
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107338
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612465
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.15451
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.791477
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37862
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04259
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22983
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45339
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34116
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92409
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31808
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573031
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751558
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943096
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149072
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378741
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613974
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82555
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052529
‡(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.296595
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5942
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062845
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58615
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.109852
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76808
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3475
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0182
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14162
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39496
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24887
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93817
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2258
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05954
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561628
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739352
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930004
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134994
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362045
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598904
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80944
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035268
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278056
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567357
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018891
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558708
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065813
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.72193
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31721
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98379
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56751
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26053
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15963
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95306
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12419
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01304
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550458
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727398
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917183
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12121
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345625
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584339
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79387
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018589
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260144
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541136
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975475
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.509128
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022389
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.671889
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28773
¢(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95031
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43573
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12977
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07343
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96876
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98795
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97044
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539521
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.715695
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904633
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107718
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32948
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570272
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778836
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002484
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242855
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515531
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932594
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460195
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979582
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.622592
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25906
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91777
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30517
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94506
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99022
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98527
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83578
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93172
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98263
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528814
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704241
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.892352
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09452
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31361
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5567
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764335
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986955
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226184
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490536
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890248
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.411909
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937385
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574033
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23119
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88615
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17595
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75944
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90989
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95386
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58108
¯(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89289
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66778
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518342
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693037
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880341
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081613
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298423
(327.49, 7.22, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543623
