¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(412.04, 14.61, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080998
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807997
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071639
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358016
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670099
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972695
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348948
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991449
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7334
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.725294
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.698397
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.67353
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.650667
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.629783
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.610861
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.593878
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.578819
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.56567
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.554419
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.545051
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.15806
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.15207
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.14807
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.17527
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58475
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943436
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156279
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367594
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595249
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841153
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107565
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397069
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698476
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988284
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319815
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957535
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703217
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.691452
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.66466
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.639888
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.617113
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.596313
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.577466
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.560553
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.545556
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.532463
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.521259
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.511933
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.12283
í(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.11687
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.11289
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.13487
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.29116
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963737
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183205
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396528
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62646
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874887
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144118
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436835
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713431
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004429
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319957
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9236
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663309
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.659726
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.633031
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.608351
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.585661
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.564939
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.546162
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.529314
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.514376
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.501334
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.490176
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.676552
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.0898
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.08387
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.07991
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.09568
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.2443
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984215
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210556
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425959
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658156
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909167
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18133
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458619
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728932
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021184
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338104
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889669
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623404
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.630087
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.603483
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.578888
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.556277
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.535626
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.516917
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.500128
ì(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.485244
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.472252
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.461136
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.964681
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.05894
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.05304
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.0491
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.07473
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.35539
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004837
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238339
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455837
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690389
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944031
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219146
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473483
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744938
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038502
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356902
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855732
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58352
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.602505
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.575984
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.551469
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.528931
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.508346
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.489697
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.472965
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.458132
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.445185
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.534986
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.03807
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.03022
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.02435
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.02043
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.06295
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.56928
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0256
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262653
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486179
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723145
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979491
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236045
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488822
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761513
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056408
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376288
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821781
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543661
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39641
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.550506
ï(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.526062
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.503591
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.483069
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.464478
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.447798
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.433011
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.519661
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.02121
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.01143
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.00362
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.997763
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.993863
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.05341
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.65435
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046566
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285422
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516984
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756416
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014822
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250788
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504683
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778604
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074885
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396345
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787846
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503832
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34907
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3004
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.502644
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.480234
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.459772
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.441232
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.437491
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.615751
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.00834
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.996624
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.986876
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.979088
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.973257
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.969375
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.04588
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067673
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308351
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548292
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790214
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028996
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265993
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521049
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79622
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09396
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417032
ê(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768764
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464087
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30183
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2967
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13179
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.07422
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.955232
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.940906
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.01512
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.999458
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.985791
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.974102
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.964383
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.956619
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.950809
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.946941
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.04798
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088928
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331445
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580063
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821887
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043595
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281673
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537897
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814429
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113619
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438376
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792002
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424391
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25468
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24777
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12796
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.0535
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.03181
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.01216
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.994534
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.978913
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.96528
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.953622
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.943927
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.936187
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.930392
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 9.965195
(412.93, 14.45, 245.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.41342
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110337
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354721
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612351
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835942
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058628
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297792
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555273
â(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833141
(412.93, 14.45, 245.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133913
