¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
…(341.73, 7.25, 379.79) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.10479
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478692
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643521
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.074851
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.124229
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.175622
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.229139
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.284893
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.343013
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.403598
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.466766
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.532813
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.610552
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691938
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777211
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.866583
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959208
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050137
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145439
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245478
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350532
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460982
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57719
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699571
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828615
‚(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956381
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090796
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232731
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382689
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54129
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709407
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.09698
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.146996
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.199077
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.253318
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.309822
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.368735
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.43014
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.49418
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.565774
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.644787
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.727489
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.814179
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905072
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999395
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091899
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188894
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.290727
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397747
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510213
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6286
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753345
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880473
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010322
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147274
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291886
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44473
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606512
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777981
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.119817
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.170521
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.223323
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.278311
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.335604
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.395329
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.457586
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.523098
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.59982
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.680123
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.764246
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852401
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944835
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040994
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.135148
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233913
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337627
…(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446612
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561275
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68197
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808535
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934093
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06642
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205993
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353415
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50929
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674374
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849401
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.143445
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.194841
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.248362
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.304124
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.362239
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.422814
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.48598
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.556974
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.634974
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.716657
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.802205
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.891931
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986007
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.084055
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.179936
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.280547
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386218
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.497291
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614185
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737295
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861822
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989775
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124655
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266956
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417368
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576455
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745007
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929482
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.167777
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.219956
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.274222
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.330819
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.38978
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.451234
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.516109
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.591957
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671286
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754397
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.841475
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932752
ƒ(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028554
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.128595
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226304
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.328839
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436571
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549852
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.669095
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793324
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917152
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047601
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185143
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330385
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483876
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646305
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843098
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123936
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.19296
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.245833
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.300952
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.358357
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.418185
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480589
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.550876
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.628043
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.708799
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.793375
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88201
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.974996
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.07256
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174732
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274289
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37886
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48875
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60433
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726018
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848279
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97456
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107655
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248004
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396283
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553068
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761588
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034192
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289866
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.218876
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.272597
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.328528
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.386796
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.447585
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.511723
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.586759
†(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.66531
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747521
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.833612
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.923906
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018621
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11807
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222445
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324012
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.430648
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542795
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660779
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782955
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905329
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034156
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169967
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313311
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464768
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684546
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949458
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212577
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458079
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.245651
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.300196
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.357001
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.416161
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.477876
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.547394
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.623798
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.703777
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.787501
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.875226
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.967208
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.06374
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165119
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271683
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.375428
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484288
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59879
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719288
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839614
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964467
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096027
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234707
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381163
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611708
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869443
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139748
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378723
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635829
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.273272
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.328645
…(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.386329
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.446468
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509822
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.584208
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.662014
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.743474
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.828764
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91817
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.011902
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.11034
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.213796
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322513
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428706
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.539872
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656846
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777256
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898371
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025873
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160229
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310703
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542673
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793704
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06622
(342.11, 7.22, 379.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304015
