¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(406.50, 14.46, 245.58) (432.71, 8.60, 237.80) (2.79, 1.85, 2.11) Tools 13.6941
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26535
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60695
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37998
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96035
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.85067
ç(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270614
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530975
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815151
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127171
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47095
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.850911
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821333
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325931
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893749
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54324
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31126
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20249
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2813
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61505
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40082
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71447
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84922
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271931
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532164
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.816637
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.128802
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473237
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.853169
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275504
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327702
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895782
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54905
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31795
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21034
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29685
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62247
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42052
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85352
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8332
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273208
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533314
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.818074
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13038
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475216
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855364
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278582
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750922
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89765
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55465
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32445
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21788
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31195
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64032
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43911
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.39897
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81291
©(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274445
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534464
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819462
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131905
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477137
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857493
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281458
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754045
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.286365
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07848
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33069
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22517
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32656
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66467
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39392
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41732
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78903
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27564
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535686
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8208
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133375
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478999
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859559
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284171
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757092
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290461
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.894571
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60668
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63181
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68657
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67955
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25428
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43801
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77595
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276796
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536865
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822089
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134794
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4808
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.861557
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286813
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760054
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.29447
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.900972
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61406
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45141
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44836
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69508
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2758
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45761
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76671
¡(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277739
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537998
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823329
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136156
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482543
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863491
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.289384
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762936
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298388
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907213
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62126
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4605
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46072
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71008
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29638
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4761
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7547
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278617
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539085
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.824518
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137611
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484226
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865356
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291879
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765735
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302213
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913292
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62869
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46935
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47264
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72455
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31592
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49348
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73001
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279459
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540126
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825658
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139332
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485848
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867155
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294301
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768452
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305946
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919207
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63604
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47793
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48412
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73848
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33465
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50974
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69896
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280265
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54112
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826747
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140981
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487411
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868888
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296649
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.771086
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309586
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924956
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64317
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48626
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49516
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75188
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35253
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52486
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68131
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281035
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54207
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827785
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14256
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488912
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870553
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298921
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773657
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313133
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930539
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65007
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49434
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50574
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76473
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36957
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53885
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67277
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281767
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54297
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82877
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144067
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490351
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87222
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301119
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.777049
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.316584
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935952
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65676
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50216
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51586
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77702
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38577
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55081
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.66185
Ÿ(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282464
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543826
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829708
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145503
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.491729
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874377
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30324
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.780315
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319938
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941196
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66323
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50971
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52552
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78876
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40109
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5592
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.64857
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283123
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544633
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830591
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.146863
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493043
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.876438
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.305285
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78345
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323195
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946266
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66947
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.517
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53474
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79993
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41555
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56588
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63296
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283744
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545394
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831424
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148156
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494298
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878404
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307251
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786457
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326354
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951165
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67548
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52402
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54363
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81053
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42913
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57085
(406.41, 14.31, 245.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60347
