¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(385.72, 14.47, 306.17) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 9.520725
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.103106
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.434844
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800685
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230641
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.68279
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221132
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.7896
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45376
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22025
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14801
•(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12728
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67182
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70588
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18874
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17694
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 21.37301
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507556
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775774
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098031
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429261
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794513
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221526
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672607
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205942
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.77242
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43159
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18962
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11347
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10843
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63964
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64638
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11121
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1262
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.39519
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.3707
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.35023
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.33376
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505034
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773026
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092891
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423604
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78826
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212332
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662337
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.190689
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755177
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40932
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16169
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07874
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09576
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62339
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59696
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03547
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12322
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.10444
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.08022
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.05997
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.04366
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502482
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770246
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087685
Ò(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417876
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.781926
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203065
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651988
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175386
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737877
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38697
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13591
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90837
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08259
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.606
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55588
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98212
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09999
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.82566
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.80171
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.78167
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.76551
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 21.02117
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.22792
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.08287
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499901
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767433
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082413
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412075
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775515
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193724
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.641555
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160031
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720524
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36454
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11005
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89694
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06892
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58742
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51381
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92757
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.58585
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.55828
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.53458
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.51473
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.49873
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.77852
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.77237
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.77026
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.04787
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.80647
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.81605
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497288
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764588
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07708
ó(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406207
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76903
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184312
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.631048
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144631
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703122
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34203
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89081
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88505
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05477
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56769
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47086
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86216
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.32898
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.3017
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.27825
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.2586
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.24275
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.93173
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.92231
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.91679
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.91515
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.91739
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.67731
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.68864
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494648
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761712
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071682
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400269
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762469
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174833
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620464
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128616
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685675
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31945
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8868
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87278
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04017
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54681
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42699
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78705
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.08242
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.05543
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.03222
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.01276
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.99705
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.46896
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.4612
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.45725
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.45709
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.46072
ã(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.76018
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.77158
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49198
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758805
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066225
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394266
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755834
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165288
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609809
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107733
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.668189
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99825
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87602
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86012
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02504
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51978
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38223
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71155
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.88255
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.85712
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.83542
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.81745
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.90631
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.555
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.54724
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.54329
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.54316
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.54683
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.36338
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.83339
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489286
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755869
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060709
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388198
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74913
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15568
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599085
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.095349
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29638
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99557
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86489
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84703
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00944
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48349
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33661
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63564
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.1869
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.16116
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.13921
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.12104
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.20353
í(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.64566
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.63788
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.63395
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.63383
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.63755
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.45792
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.71984
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486562
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752903
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054796
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382067
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742358
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14601
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588295
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684498
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2945
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99243
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85345
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83357
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99338
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44652
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29013
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5594
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.35605
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.9952
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 18.97189
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.28487
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.77623
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.74102
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.73323
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.7293
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.72922
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 19.73298
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.55736
(387.18, 14.50, 306.47) (426.17, 13.59, 302.55) (8.74, 12.23, 18.00) Truck 20.59841
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483812
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.74991
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048058
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375875
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735516
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136281
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142779
(387.18, 14.50, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68269
