¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î (415.85, 12.92, 329.65) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.941947
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88557
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14331
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21644
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86904
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929732
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677132
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027235
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412496
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838402
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311689
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85652
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47525
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17917
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95619
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50382
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00715
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55547
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89593
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41589
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39435
—(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.735
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91412
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903876
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191941
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983552
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364322
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785025
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252182
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790139
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39999
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09322
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85766
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57699
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08659
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.642
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33562
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6467
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65426
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38512
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1548
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878151
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16156
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477581
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316566
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732141
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193289
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72438
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32556
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00827
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7606
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58432
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16806
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01402
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29281
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88529
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9234
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76205
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94071
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.852564
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131372
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44452
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788018
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679724
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135012
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659258
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25191
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92432
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66499
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47459
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25161
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22665
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25056
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01214
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49246
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82399
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.827119
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101379
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411686
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75193
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124668
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077327
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594843
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17908
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84136
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5708
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36657
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28271
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19049
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20893
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01307
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55141
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.904
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801821
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071588
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379086
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716114
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082935
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.495441
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531022
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10704
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75943
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47801
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26033
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15986
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15485
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16787
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01233
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60821
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12373
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776394
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042001
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346722
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680572
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041556
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.44956
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903007
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03583
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67843
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3866
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15579
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03915
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10809
›(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12744
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85163
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64675
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34776
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.70098
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750094
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012619
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314598
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64531
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.000542
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404101
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852359
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362539
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5985
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2966
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05296
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92056
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96709
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08762
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6833
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44506
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38743
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.77415
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.58208
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.53738
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.50176
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.47458
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.45532
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.49927
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724109
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983451
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28272
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610331
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959892
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359076
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802221
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302236
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883521
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53514
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95179
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80405
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8286
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04836
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51798
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24755
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41412
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.66595
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.52699
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.51255
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.50606
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.50805
Ó(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.51902
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.58939
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698435
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954496
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.251085
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.575638
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919609
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314482
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752595
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24257
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815959
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.454
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18484
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68961
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69272
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88953
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35567
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05413
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4063
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70625
(415.90, 12.93, 329.61) (398.01, 8.72, 303.82) (0.81, 2.16, 0.81) Human 21.79399
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673074
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92576
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219702
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541234
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879696
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270319
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.70348
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183544
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749177
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37397
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09496
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86987
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55932
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73156
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19624
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86473
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12163
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31931
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648028
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897244
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188573
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507124
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840159
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226598
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654883
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12516
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683176
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29506
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00589
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76866
­(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65544
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71606
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20226
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67927
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84335
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98449
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623293
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868952
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1577
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47331
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802596
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183313
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606802
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067416
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.617955
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21723
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91673
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6692
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53852
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57333
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86231
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44218
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57123
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65069
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598871
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840886
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127086
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43979
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.765776
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14047
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559238
(415.90, 12.93, 329.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010316
