¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ä(333.33, 7.49, 371.44) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.826612
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.39366
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38715
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38345
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38255
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.38445
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691081
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.832966
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984731
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.147374
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.322021
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510114
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713091
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932798
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17134
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431163
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756362
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391437
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10496
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90969
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7101
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63992
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68858
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.81307
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.7889
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.76768
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.7494
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.73403
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.72156
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.71197
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.70526
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.70143
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.70046
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 14.70235
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.679164
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.820252
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.971147
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.132809
®(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.306397
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493268
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694936
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913168
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150005
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407937
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73486
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391106
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10461
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89808
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69674
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62429
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66683
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88865
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.12665
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.10489
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.08613
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.07035
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.05754
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.04768
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.04076
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.03678
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.03573
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.03761
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.66749
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.807837
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957867
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118563
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291127
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476837
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677223
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893972
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129191
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385264
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713334
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376458
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10421
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88686
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68377
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60918
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64585
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86368
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.48326
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.46093
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.44167
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.42545
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.41228
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.40212
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.39498
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.39085
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.38972
¢(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.39158
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.661413
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795647
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944839
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104643
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.276203
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460764
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.659866
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8752
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108833
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363138
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691742
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351433
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10385
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87604
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67125
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59458
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62559
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83963
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.86027
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.83733
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.81753
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.80086
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.7873
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.77683
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76945
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76515
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76392
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 15.76577
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.671113
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.7915
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932138
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091052
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261607
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.445053
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642921
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856932
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088983
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426186
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670153
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326367
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09216
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86561
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65921
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58052
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60609
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81647
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.25936
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.23577
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.2154
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.19824
¦(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.18426
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.17346
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.16582
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.16134
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.16002
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.16184
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.681152
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.802066
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.930485
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077773
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247352
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.429718
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626405
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839027
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06962
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491662
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648589
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301353
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06283
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85552
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64758
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56479
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58732
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79417
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23976
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.6581
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.63712
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.61944
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.60502
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.59386
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.58595
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.58127
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.57983
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.58162
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.691461
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813035
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.942023
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079195
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233393
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414738
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610282
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821597
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050679
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552455
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627028
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276338
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03341
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84585
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63642
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54942
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56929
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77274
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21392
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.97196
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.9505
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.93239
(333.18, 7.45, 371.16) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.91763
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.702152
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824304
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954008
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.091851
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238655
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400136
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594516
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804549
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032241
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608291
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60542
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25131
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03263
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83653
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6257
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53465
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55197
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75222
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18914
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94009
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12013
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90837
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713134
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.835925
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.966308
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.104925
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.25258
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410106
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579153
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787957
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014248
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658883
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583896
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226323
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04308
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82763
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61539
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52048
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53543
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73255
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16544
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91098
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08345
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86075
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.724457
ƒ(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847914
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.978995
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.118407
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266881
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425349
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594778
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776225
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99673
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703912
(333.18, 7.45, 371.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562322
