¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
†(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08859
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81074
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98502
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.83743
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076063
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226569
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386233
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563986
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753255
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955172
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17094
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024734
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628182
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32034
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12201
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8113
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47731
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79828
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91044
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02712
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14856
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27489
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40631
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54298
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68518
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83316
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5903
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84915
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113807
ÿ(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266401
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43363
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614284
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806757
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012145
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231777
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045568
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652046
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34783
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15407
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83798
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50717
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81127
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92369
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04066
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16233
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28896
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42068
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55767
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70023
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84853
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20686
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34784
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152431
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309548
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48215
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665791
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861559
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070551
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491417
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066275
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675696
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37513
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18588
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86529
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53773
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82647
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9392
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05648
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1785
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30547
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43749
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57487
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72143
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90187
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7458
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21533
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191918
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356329
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531758
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718555
ü(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917691
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130408
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996503
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086824
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699207
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4022
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2154
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89327
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56906
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84389
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95698
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07462
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.197
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32435
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45681
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60322
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7779
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95991
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42216
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15722
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236392
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404165
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582575
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772538
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975197
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191813
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56646
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107229
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722484
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42911
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23468
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92191
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60118
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86355
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.977
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09507
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21786
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34567
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49187
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66111
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83737
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82911
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02746
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.18336
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282576
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453146
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634541
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827825
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034146
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254707
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605799
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127407
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745579
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45579
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25381
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94517
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63401
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88542
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99934
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11782
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24117
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38711
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55115
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72196
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89988
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36403
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64995
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 22.02978
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329784
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503221
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687757
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884462
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094499
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319213
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623005
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147408
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768497
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48222
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27277
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96649
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66764
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90961
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.024
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14303
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28867
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44773
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61338
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78584
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96551
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90231
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72385
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.52383
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.75007
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.67349
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378071
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554445
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742192
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942414
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156339
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650533
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640333
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167217
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791147
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50844
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29158
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98829
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70203
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93606
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05099
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19624
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35062
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5113
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6786
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8528
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0343
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39244
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71488
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.49761
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.46961
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.44674
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.38269
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427437
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606845
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797928
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001789
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219704
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137686
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657717
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186821
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813637
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53438
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31024
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01065
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73719
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96558
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10961
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25946
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41544
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57782
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74687
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92293
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13819
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88657
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.72861
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.43052
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.29276
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.29768
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.30821
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477885
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660433
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854951
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06258
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284635
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256596
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675211
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20623
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835827
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55696
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32871
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0335
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76352
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02848
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17407
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32554
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48325
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64737
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81827
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99629
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28477
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37045
(335.73, 7.49, 350.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84825
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.4007
(335.73, 7.49, 350.74) (348.64, 3.12, 314.40) (8.50, 3.79, 6.45) Truck 21.26414
