¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(338.48, 6.96, 311.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.537786
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66764
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76611
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86861
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97538
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08649
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20208
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32237
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44739
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238115
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531725
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851727
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183987
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493521
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829181
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.194345
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44194
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94596
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1229
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30792
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50145
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71316
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94037
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13918
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22314
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31073
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39935
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48645
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57719
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67181
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77033
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87294
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97974
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09093
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20663
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32701
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45226
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222498
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514738
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833206
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16378
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49078
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8262
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191096
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31515
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94311
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11995
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30486
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49825
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70074
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91902
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15263
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23684
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32202
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4056
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49278
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58364
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67835
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77696
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8797
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98661
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09792
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21373
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33422
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45959
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206976
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497847
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814771
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131597
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488314
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823528
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188155
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19039
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94171
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11849
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30334
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49673
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69913
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91116
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13637
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25019
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3304
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4141
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50138
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59242
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68727
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78605
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8889
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99598
‡(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10743
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22342
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34414
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46966
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191493
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480989
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796381
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105102
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460976
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821138
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185593
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990721
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9418
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11858
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30343
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49678
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69921
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91129
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13355
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26223
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34174
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42485
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51235
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60351
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69855
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79751
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90059
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00783
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11952
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23573
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35664
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48242
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17605
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464217
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778073
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078992
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425138
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819076
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18331
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771493
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81674
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12018
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30509
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49851
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70101
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91314
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12031
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27857
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35831
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44154
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52835
„(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61889
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71323
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8115
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91471
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02226
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13419
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25063
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37181
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49788
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160677
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447481
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759845
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053212
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389713
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781906
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181385
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578788
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67608
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12331
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30831
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50187
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7045
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91672
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10672
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29169
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37717
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46068
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5478
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63864
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73328
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83186
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93456
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04145
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15272
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26851
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38968
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51605
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145382
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43087
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738931
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027855
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35459
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74328
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171812
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577051
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53811
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12792
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31311
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50686
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70967
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91829
ÿ(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0951
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2797
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39829
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48214
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56962
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66078
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75578
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85474
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95782
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0651
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1768
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29301
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41392
(338.97, 6.98, 310.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53974
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970943
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25246
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55923
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926869
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322224
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741385
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206868
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769504
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40335
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12482
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06069
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21151
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991532
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274867
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58387
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958044
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360573
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783851
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254191
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835995
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48276
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21598
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22665
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47085
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012215
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297361
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612084
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989234
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399233
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82673
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30194
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90293
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56315
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30833
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35927
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7209
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032984
„(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319991
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640349
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020509
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438166
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869898
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35012
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970317
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64446
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40526
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49364
(339.19, 7.00, 310.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1031
