¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ(349.88, 8.84, 313.91) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.42597
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71104
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010381
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288307
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583878
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85999
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182034
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558137
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972317
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404525
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857508
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35816
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90638
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01722
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68448
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40923
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11705
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90407
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74048
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62999
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.86432
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.81643
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.78046
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.75189
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.72903
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.71105
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.71838
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71015
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18885
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72583
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99875
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275673
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.576952
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855429
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173219
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548453
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961633
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399219
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852241
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35232
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90623
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01815
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68937
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42547
ù(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13507
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.86266
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.65683
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.62187
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.60162
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.58439
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.57016
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.55888
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.55054
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.54513
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.55165
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.65927
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59802
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92349
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987168
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.263095
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563246
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851112
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164498
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538875
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951064
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394162
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847276
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34682
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44115
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01969
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6949
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44272
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14871
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.73266
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.59289
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.56452
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.5494
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.53712
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.52774
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.5212
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.51756
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.51671
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.52535
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.62272
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48584
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63075
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97564
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250578
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549611
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847037
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155875
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529404
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940619
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389358
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842616
ø(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34166
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44309
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02405
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70106
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45943
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16232
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.80291
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.63202
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.60377
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.59344
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.58606
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.58165
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.58024
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.58184
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.58643
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.60048
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.73655
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37904
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52254
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964167
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238122
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536042
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843207
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14735
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520042
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930294
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38397
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838263
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33684
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44472
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0301
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70784
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46039
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17706
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97144
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.85611
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.79925
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.80685
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.82243
(350.41, 8.88, 314.28) (375.60, 4.21, 320.16) (0.81, 2.16, 0.81) Human 13.8515
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65306
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76693
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88614
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01089
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14126
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27742
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41958
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95275
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225729
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522545
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839619
Û(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138927
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510792
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920091
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372663
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83421
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84404
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43843
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03672
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71298
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46174
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19301
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99425
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90225
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81094
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80613
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77732
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00807
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56221
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67503
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79318
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91674
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04595
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18093
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3218
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941393
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213401
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509121
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831716
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132959
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501654
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910012
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.361498
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830463
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8387
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43252
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04392
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71486
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46386
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21008
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01833
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93975
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84346
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83385
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82075
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0851
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47608
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58786
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70497
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8273
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95006
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07846
×(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21256
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930093
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201139
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495772
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81713
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129603
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.492625
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900059
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350468
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30287
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83371
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42693
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04925
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71738
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46668
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22832
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04363
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97897
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87002
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86367
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86798
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16473
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39246
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49821
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60915
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7253
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84685
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97397
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10682
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918858
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188949
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482501
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802632
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126513
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483711
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890232
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339582
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29684
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82902
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42169
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05212
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72056
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47027
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2478
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07023
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00105
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89848
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89565
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94042
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89899
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11951
Ú(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40339
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51322
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62826
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74869
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87462
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00622
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907686
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176828
(350.41, 8.88, 314.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46931
