¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(399.02, 12.63, 328.90) (365.88, 3.76, 320.48) (0.81, 2.16, 0.81) Human 18.29752
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17347
¸(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75682
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41358
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10046
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81196
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59935
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47878
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39963
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38626
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55519
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64439
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51358
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49701
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30037
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84571
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34664
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196651
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679854
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21066
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79862
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46082
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12588
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84495
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63666
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50134
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42524
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42847
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62345
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81456
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71115
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7156
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58878
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29969
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22385
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710155
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24757
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84015
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50594
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15104
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87544
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67386
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52389
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45082
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47095
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69202
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98939
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91434
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90202
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.326
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25077
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740131
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28426
Ó(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88136
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5282
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17597
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90355
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7109
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54638
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47637
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52595
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75133
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00937
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84741
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76701
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38399
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277316
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769695
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31943
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92227
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55022
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20068
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93142
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74426
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56886
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50189
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53743
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73368
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89976
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72766
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.74649
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.694
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303528
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798899
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35217
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9629
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57208
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 11.0192
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.81941
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.76535
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.71683
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.67097
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.62756
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.58661
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.54812
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.512
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.47822
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.44674
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.44904
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.53443
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329362
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827736
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38451
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00314
‹ (399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59367
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.83005
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.72547
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.67655
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.63052
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.58693
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.54574
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.50696
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.47055
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.43646
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.40456
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.37501
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.37666
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.44067
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.65624
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354832
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856112
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41639
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02581
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61498
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.80188
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.70522
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.6578
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.61299
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.57069
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.53076
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.49319
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.45793
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.42499
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.39422
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.36574
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.36738
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.42945
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.62386
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379916
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884127
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44779
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04345
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63609
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.85827
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.74441
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.69731
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.65355
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.61231
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.5734
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.53688
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.50267
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.47077
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.44111
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.41367
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.41564
Ğ(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.4895
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404591
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911687
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47872
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05819
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65693
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32027
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.877
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.82205
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.78022
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.74106
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.70422
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.66984
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.63784
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.60823
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.58097
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.55599
(399.07, 12.60, 328.91) (374.72, 4.11, 320.08) (0.81, 2.16, 0.81) Human 10.56334
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428912
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938816
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50917
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07263
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67752
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34333
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07713
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8389
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69793
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61204
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57891
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6601
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62359
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52947
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60255
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01971
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95921
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452747
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965441
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53911
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08676
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69671
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36611
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08928
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85258
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71342
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62033
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58833
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64806
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70278
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61674
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72759
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00536
§(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938158
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991628
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55166
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10056
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71215
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38856
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10135
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86611
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72873
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62881
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59792
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63659
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71206
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72699
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83233
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37931
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.964234
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01732
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56378
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11407
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72722
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41072
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11321
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87945
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74385
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63319
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60769
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62578
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69987
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81318
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89704
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76503
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.989821
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471437
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5756
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1272
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74194
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4311
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12495
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89267
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75623
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63475
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61763
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61562
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6884
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87297
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96374
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16297
(399.07, 12.60, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014901
