¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê (417.51, 13.47, 326.68) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.440402
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26358
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11468
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248283
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673051
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167826
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717133
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3246
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01535
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73466
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51202
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38606
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50577
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23797
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05575
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258006
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684553
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183478
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735893
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34586
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03971
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78062
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54877
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43657
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56455
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21353
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99475
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267348
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697997
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198577
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754127
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36656
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06334
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8189
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58525
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4868
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59185
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19024
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93172
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2763
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710964
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213156
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771873
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38669
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08636
º(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85075
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6215
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53663
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57143
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16805
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86669
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284898
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723423
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227144
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789058
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4062
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10868
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88233
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65749
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58613
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55206
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14701
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79585
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293102
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73536
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240569
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805704
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42508
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13032
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91372
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69323
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63523
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53369
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12705
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87403
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300907
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746783
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253442
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821813
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44339
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15123
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94485
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72872
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68391
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51636
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14799
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83009
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308342
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757712
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265718
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837379
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46105
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17147
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97571
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76691
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73217
º(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50006
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23982
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68623
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315388
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768065
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27735
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852348
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47806
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19097
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00628
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80808
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77998
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58226
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33339
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54109
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322096
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777899
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288415
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86674
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49442
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20971
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03214
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84884
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82731
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66821
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42876
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39489
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330436
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78718
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302727
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880579
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51015
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22773
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05298
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88908
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87416
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75574
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54092
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24767
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338246
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795967
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317286
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893805
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52518
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24494
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07292
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92895
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92161
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84483
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65809
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09966
À(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34556
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80689
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331151
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906449
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53955
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26141
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09196
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96829
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98448
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93558
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77737
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53904
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352418
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818634
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344418
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918494
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55321
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2771
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11012
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00711
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04652
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02791
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89877
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80328
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360363
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82979
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357001
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929914
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56619
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29199
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12813
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04541
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10758
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12193
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01783
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07224
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369768
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840349
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368918
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940688
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5785
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30608
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15221
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08321
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16765
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22919
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11404
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 17.85897
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 17.86055
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 17.86561
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 17.87416
×(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 17.8862
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378676
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850326
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380156
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950871
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59006
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31933
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1753
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12038
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22676
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33737
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21178
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.00584
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.00783
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.01335
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.02237
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.03493
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387003
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859669
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390727
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960408
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60091
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33185
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1974
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15704
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28481
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42598
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31113
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.15857
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.16101
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.167
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.17653
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 18.18962
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394819
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86841
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400622
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96932
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61106
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34999
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21852
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19305
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34173
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51596
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 16.61593
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 16.58515
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 16.5577
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 16.53357
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 16.51272
(418.97, 13.40, 325.94) (447.36, 7.73, 306.93) (1.70, 1.40, 1.13) Tools 16.49513
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402057
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876579
ã(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409817
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977595
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62048
(418.97, 13.40, 325.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36727
