¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (403.71, 13.94, 248.46) (382.17, 8.01, 253.39) (0.81, 2.16, 0.81) Human 5.319571
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51991
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168365
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404811
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661446
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940924
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246328
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58141
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946034
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259398
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600202
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972206
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379734
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982062
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06736
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7596
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34292
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98985
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2624
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02119
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43067
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51953
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166285
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402575
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659003
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938227
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243415
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578205
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944011
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257169
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597807
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969603
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376876
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03482
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13244
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67682
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24067
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87637
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20786
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00356
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43053
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51936
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164265
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400357
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656602
¹(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935653
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240568
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575075
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942365
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255409
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595891
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967493
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389447
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08738
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17227
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6022
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14112
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76602
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15333
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00136
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43056
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51939
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162273
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398188
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65427
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933087
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23776
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571988
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940204
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254028
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594423
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965874
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421965
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13975
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10517
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52964
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04419
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6587
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09889
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99868
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43072
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.03866
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.52294
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160339
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396092
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651972
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930583
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235044
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936921
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253115
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593404
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964746
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45488
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19186
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03992
Ä(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45916
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94986
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55433
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04446
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9955
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43101
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.86543
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.52339
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158431
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39404
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649742
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928169
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232358
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56608
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933687
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252577
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592796
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964109
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488151
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2437
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97652
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39072
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85805
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45282
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99012
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9918
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43146
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.69897
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.52407
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156578
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392057
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647571
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925782
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229764
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563197
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930529
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252447
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592667
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976663
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521826
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29527
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91493
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32423
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76868
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35411
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93586
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98757
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43204
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.53907
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.52495
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154799
Ù(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390085
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645459
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92345
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227225
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56043
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927444
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252722
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592978
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006795
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555862
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34647
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85507
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25965
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69793
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40245
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88172
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83063
(401.94, 14.02, 248.32) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 19.41112
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.1668
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.12642
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.25852
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.30172
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.28473
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.32467
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153043
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388175
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643376
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921228
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224763
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557695
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924459
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253427
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593732
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037271
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590245
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39735
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79696
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19699
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63015
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45459
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76377
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57759
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.12672
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.08469
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.07161
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.10388
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.13679
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.11761
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.1195
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.12444
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.14083
Ù(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.15827
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151304
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386329
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641373
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91903
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222379
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555069
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921542
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254543
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594964
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068023
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625028
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37399
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74052
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13617
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56441
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50354
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54437
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33216
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.08788
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.27443
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.02874
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.47265
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.53416
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.0956
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.09824
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.10324
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.11061
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.12246
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149634
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384513
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639395
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916875
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220046
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552527
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918682
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256092
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601259
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099115
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660165
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32301
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68574
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07715
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50065
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64758
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33155
(401.94, 14.02, 248.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09394
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.05535
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.24262
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.00226
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.52612
Ù(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.51803
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.07555
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.07818
(401.94, 14.02, 248.32) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.08315
