¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(429.57, 14.75, 251.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122957
(429.52, 14.81, 251.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.89619
(429.52, 14.81, 251.44) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.65251
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689943
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993981
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328583
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689683
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.099535
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54544
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05205
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613843
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25472
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9727
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53515
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5454
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73594
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1232
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76736
(429.52, 14.81, 251.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.10851
(429.52, 14.81, 251.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.12944
(429.52, 14.81, 251.44) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 18.15396
÷(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.3753
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.34438
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677496
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981914
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313725
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673253
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082555
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525515
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031186
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589111
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22634
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94011
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49105
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49572
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67235
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04371
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64385
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.52208
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.55069
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.58302
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.61909
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.65896
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665112
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969716
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298782
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658668
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.064626
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505488
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009227
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.564267
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19788
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91089
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71384
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45207
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60884
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96471
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5665
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.91624
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.94684
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 18.98124
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 19.01948
(429.52, 14.81, 251.44) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 19.0616
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653892
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.957388
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.283756
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64405
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046607
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485438
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987168
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539423
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16935
İ(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88109
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67572
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40844
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54553
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88618
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48808
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22037
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58837
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81859
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642558
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944934
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268655
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629294
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028502
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467796
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965014
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517854
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14074
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84808
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63761
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36483
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48715
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81859
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41016
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19588
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36731
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50411
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63111
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932358
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25348
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6144
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010317
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.449989
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942771
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496084
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11208
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81506
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5995
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32126
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43584
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7573
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33273
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15909
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15094
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21726
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619551
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919065
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238237
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599373
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992056
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432024
Ô(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920448
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.474129
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08336
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78205
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5665
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49746
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38459
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69612
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25583
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06493
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93916
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20645
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.607891
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905143
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223471
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584216
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973726
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413911
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.898051
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450719
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0546
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74905
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5324
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45745
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33348
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63511
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17941
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97153
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73186
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42217
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596128
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891165
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209675
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568939
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955329
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39565
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875584
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425359
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02665
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71606
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49814
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41548
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28248
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57431
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10353
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.875
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57397
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52414
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584267
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877131
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195768
Ï(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553523
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936875
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377251
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853054
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399965
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00246
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68311
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46382
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37036
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23158
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51366
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02817
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77756
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49659
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62843
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57231
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863046
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.181755
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536826
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919985
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357332
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832051
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374542
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978097
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65019
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42944
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32573
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35591
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45323
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95339
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68174
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4954
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70747
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560263
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848917
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167641
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.520081
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903299
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337133
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811939
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349097
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953568
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61731
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39502
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2812
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30391
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.393
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87912
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58748
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49436
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76224
¶(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54813
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834743
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153432
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503292
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8865
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316889
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791695
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323635
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.928879
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58448
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36056
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23678
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25206
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.333
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80542
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52248
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49349
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535911
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820531
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.139129
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486459
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869591
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296602
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77132
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298165
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901108
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55533
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32607
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1925
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20038
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27327
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73229
(429.52, 14.81, 251.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43426
