¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(377.97, 16.06, 284.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85163
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06403
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272298
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500174
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742454
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002639
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285187
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59304
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383293
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761039
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176268
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634781
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14361
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7074
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3395
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05342
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86593
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79878
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73008
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067091
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276955
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505547
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746142
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006633
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289528
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597773
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389405
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767691
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183578
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64216
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14788
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71184
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34449
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05904
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87236
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80622
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74434
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070299
ó(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282349
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50914
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750021
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010837
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294096
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.602757
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940307
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774707
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189747
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646165
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15234
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71681
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35005
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06538
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87959
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81455
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074926
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287888
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512908
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754094
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015249
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298893
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607987
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946034
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779861
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193756
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650602
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15728
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72232
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35625
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07241
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88764
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82382
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77709
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80303
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080205
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293201
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.516857
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758358
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019872
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303916
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613465
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95048
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783897
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198196
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655493
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16271
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72839
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36311
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08013
í(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89646
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83396
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79556
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82454
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085618
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29703
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520982
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762815
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024701
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309166
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.619192
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954192
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788279
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203024
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66081
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16862
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73501
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37054
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08858
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90608
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84507
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81544
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85788
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091163
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301023
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525283
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767465
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029737
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314643
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625386
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958195
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321212
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208225
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666557
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17505
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74217
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37858
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09769
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91648
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85709
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84387
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89293
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096683
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305182
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529765
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.772305
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034983
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320346
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630891
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962498
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325931
õ(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213839
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672791
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18193
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74987
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38726
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10751
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92769
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87587
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92966
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100702
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309504
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534422
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777337
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.040438
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326354
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635096
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.967093
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330972
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21986
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679413
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18934
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75812
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39655
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11804
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93976
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8839
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90455
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96816
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104876
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313989
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539255
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782562
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046101
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332843
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63957
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971983
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336338
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226292
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686543
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19721
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76695
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4065
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12929
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95259
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89873
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92836
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00836
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1092
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318637
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544267
é(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787978
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05197
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339498
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644315
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977168
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.342029
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743651
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694068
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20559
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77633
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41703
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14121
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96624
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91448
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95356
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05034
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113678
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323452
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549455
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793585
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05829
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344102
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.649329
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982649
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348043
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750281
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702065
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21445
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78623
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42818
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15387
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98071
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93114
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98012
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08578
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118306
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328428
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554819
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799382
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064875
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348953
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654613
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988425
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354381
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758253
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710485
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2238
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79671
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43995
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16725
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99597
Ø(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94876
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00811
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11805
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123086
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333568
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56036
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805452
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071664
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354053
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660167
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994497
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.361047
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765294
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206465
(378.14, 15.96, 284.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23369
