¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(428.15, 14.92, 245.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11297
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71675
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60913
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34257
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71492
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98156
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2611
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55436
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86224
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18577
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52607
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90464
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46285
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.271
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16154
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.479273
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760767
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540904
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903816
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305086
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751122
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249694
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802864
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41779
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11734
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89813
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7207
®(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61368
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21248
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58124
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94359
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22161
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51326
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81943
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14114
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47951
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90773
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39339
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14278
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02053
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473308
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754241
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533504
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895645
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296056
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741019
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238348
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794254
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40802
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10618
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88022
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72484
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6184
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08657
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44847
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83239
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18471
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47489
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77948
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0995
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45721
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9137
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39972
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01952
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88503
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467263
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747628
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525961
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887338
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286842
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730798
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226853
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784742
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39811
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09123
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86223
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72913
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62335
±(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96473
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31997
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69675
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0969
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43922
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74235
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06081
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46559
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92258
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40916
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92814
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75491
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460627
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190688
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518353
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878931
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277502
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72037
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215204
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771597
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38804
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07549
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84419
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73016
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51713
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84678
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19571
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56562
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95829
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37581
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70797
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04633
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47681
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93443
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42168
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94141
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454766
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18369
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510651
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870419
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268092
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709854
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203415
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75829
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37784
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0597
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82603
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70914
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4086
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73263
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07548
¶(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43879
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82434
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2341
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67026
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05958
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48763
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92872
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39757
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89669
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878736
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176554
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502835
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861817
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258521
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69922
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191498
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744838
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36748
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04382
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80783
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68806
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30526
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62676
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96694
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32744
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70997
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11651
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54931
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93793
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34644
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77979
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24016
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73011
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872161
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169339
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494919
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85306
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248853
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68844
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179403
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731207
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35572
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0279
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78959
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66692
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21232
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.542
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87775
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23337
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61068
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01147
¹(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42939
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80869
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21036
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63631
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08865
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5698
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865507
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162056
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486935
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844221
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239069
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677529
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167206
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717451
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34008
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01193
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77124
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64571
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1026
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45288
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79156
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14255
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5148
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91015
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3108
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68409
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07924
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49809
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94278
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41557
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858748
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154681
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478798
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835295
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229192
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666541
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154859
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703479
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32134
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99588
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75288
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62444
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99629
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34056
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70631
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05487
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42229
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81236
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19647
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56397
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95289
¹(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36499
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80232
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26713
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851955
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147213
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471569
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826597
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21919
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655388
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14241
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689441
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30217
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97978
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73442
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57407
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89327
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23178
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59124
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97023
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33302
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71809
(428.23, 15.05, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08626
