¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(328.71, 7.28, 378.99) (331.05, 1.37, 355.25) (0.81, 2.16, 0.81) Human 8.016516
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552958
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01354
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53312
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54988
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60451
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.23331
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20202
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.17381
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14866
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.12654
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.10742
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.09128
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.07812
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06791
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06065
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.05634
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.05496
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.05651
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06101
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402428
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658037
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936274
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240246
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577577
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957089
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378366
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739257
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115498
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529907
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997339
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51517
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53396
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62026
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.12384
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.09278
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06478
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.03981
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01784
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.99885
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.98284
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96977
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.95963
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.95243
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94814
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94677
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94832
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.95277
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402909
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658536
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936869
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2409
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574348
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951209
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371821
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718508
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093029
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51571
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98167
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51888
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55997
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8474
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01885
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.988
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96019
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93539
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91357
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89472
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87881
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.86584
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85577
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84862
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84436
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.843
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84453
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.84896
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403427
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659085
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937438
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241548
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575042
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945261
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356675
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698242
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080534
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501993
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96652
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53991
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58542
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22025
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91819
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.88755
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.85993
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.83529
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81362
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79489
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77909
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7662
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7562
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74909
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74487
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74351
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74503
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74943
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403907
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659645
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938009
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242177
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575756
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943195
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338483
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685435
¾(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068441
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488707
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951855
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56044
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61029
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5977
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82174
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.7913
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.76385
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73938
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.71784
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.69924
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68354
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.67073
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6608
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65373
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64953
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64819
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.6497
(328.88, 7.32, 378.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65407
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798646
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080165
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387494
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724307
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10586
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.150084
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.111948
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.088409
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.066428
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.048661
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.054998
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.114532
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.075993
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.039334
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.028133
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.018147
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.009363
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.000909
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.995734
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.994334
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.996279
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.996141
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.996028
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.999621
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.007664
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.025387
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.131392
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.182131
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762228
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040476
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344112
İ(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676651
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.163884
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.121202
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.082432
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.059212
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.684129
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.021927
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.082726
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.085897
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.057054
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.034565
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.024284
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.01521
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.007331
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.000642
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.995134
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.990805
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.987648
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.985658
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.985921
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.988684
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.992724
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.001921
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.001461
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.013025
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72618
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001224
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301177
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62958
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.163552
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.116588
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.146437
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.294116
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.284089
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.024967
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.222176
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.505733
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.488408
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.033571
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.023292
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.014218
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.00634
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.999652
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.994145
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.989815
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986654
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.984796
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.985673
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.987839
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.991877
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.997092
ã(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.003486
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.011068
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690486
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962384
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258754
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583006
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.158305
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.111401
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.135417
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.289185
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.279155
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.024455
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.151279
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.507878
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.490548
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.033747
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.023467
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.014391
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.006514
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.999826
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.994319
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.989985
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986804
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.985711
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.986589
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.988635
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.992199
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.997415
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.003809
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.011392
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655127
(329.03, 7.36, 377.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923912
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.181327
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.186765
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.155782
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.10749
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.124443
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.284677
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.275415
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.025083
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.138459
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.511295
(329.03, 7.36, 377.88) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 6.493956
