¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(434.19, 13.98, 294.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.05794
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.735723
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.700321
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.667051
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.635882
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.606778
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.579714
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492261
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687703
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898801
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127396
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375711
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63996
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923477
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233427
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573957
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94979
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366565
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809324
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292847
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834583
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45008
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.86454
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.84759
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.8328
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.82017
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.91814
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.772532
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.733038
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.695745
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.660611
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.627602
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.596682
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.567819
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.540983
ğ(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494221
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689823
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901067
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129877
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378409
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641918
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925325
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23544
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57619
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952231
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369284
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816076
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300383
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843041
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45511
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02016
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.40444
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.38907
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.37595
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.36509
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.734232
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.695014
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.657984
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.623105
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.590341
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.559654
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.531017
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.504399
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496281
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692055
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90349
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132467
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381266
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644236
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927355
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237681
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578666
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954964
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372297
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823272
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308415
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852077
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44577
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98542
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55025
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.56082
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.50699
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.45588
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.698144
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.659183
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.622402
é(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.587762
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.555226
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.524761
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.496336
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.469921
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498441
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694388
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906015
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135197
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384205
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649755
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930155
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240154
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581374
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957976
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375662
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83094
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316981
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861687
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40956
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95942
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51216
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.52001
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.4665
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.4157
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.664229
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.62551
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.588963
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.554546
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.522226
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.491968
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.463741
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.437515
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.500676
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696809
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908647
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138075
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38732
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65547
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936397
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243506
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584365
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961271
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379323
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839005
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325985
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869413
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37443
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9346
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48476
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.48176
ù(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.42855
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.37804
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.632451
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.593958
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.557628
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.52342
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.491301
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.461236
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.433192
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.407146
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503078
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699373
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911412
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141068
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390586
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661424
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942842
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25061
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588415
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964848
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383295
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847538
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335544
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838676
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34036
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89824
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45865
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.44606
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.39312
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.34288
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.602777
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.564493
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.528364
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.494353
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.462421
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.432535
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.404665
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.378782
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505528
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702026
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914283
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144188
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393974
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666283
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94957
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257957
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596529
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969823
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387585
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854751
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345606
ù(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808887
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30739
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86152
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43384
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.41284
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.36017
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.31017
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.575173
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.537086
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.501145
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.467314
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.435555
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.405836
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.378127
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.352397
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508098
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704808
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917261
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14741
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39753
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670156
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956525
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265549
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60489
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979094
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393736
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859915
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331921
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780019
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27547
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.826
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41037
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.38209
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.32965
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.27989
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.549615
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.511708
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.475941
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.442275
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.410677
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.381112
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.353549
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.327961
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510783
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707672
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920387
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150826
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401175
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674164
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963677
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27339
ú(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613491
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988614
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404297
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867499
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30658
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.752137
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24461
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79167
(433.95, 14.06, 292.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38815
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.35377
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.30155
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.25199
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.526072
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.488331
(433.95, 14.06, 292.06) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 9.452724
