¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë (430.55, 11.00, 347.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30807
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69467
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55056
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30149
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99993
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98965
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75304
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61373
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83321
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60106
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35506
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05823
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07465
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8428
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72791
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97008
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65173
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54025
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11744
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15944
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93247
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84212
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01617
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70263
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82353
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17753
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23877
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.022
¶(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9563
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06238
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75371
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11097
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23855
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31635
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11124
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07037
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10874
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90983
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40237
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30043
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39366
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20024
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18424
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15527
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07843
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63129
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36325
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47055
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28889
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29782
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26186
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25609
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68951
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55062
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54704
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3772
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41106
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41299
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46049
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74855
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77683
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62305
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46617
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52382
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5661
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66829
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9011
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0323
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69853
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.561
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64566
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72114
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87946
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10837
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33062
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77343
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65511
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77018
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87818
·(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09405
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31994
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63689
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84771
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7485
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89416
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03715
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29483
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53584
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95132
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92126
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84119
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01753
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20562
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49806
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7562
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26534
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99403
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94349
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14013
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39474
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68913
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00707
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51038
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06602
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04494
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26185
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57249
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88136
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2927
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76066
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13713
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14537
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38252
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75054
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07585
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58517
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01637
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20781
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24471
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50213
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93035
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2726
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8846
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29566
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28511
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34286
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62041
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11188
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47886
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1912
³(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25224
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36142
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43971
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74967
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29505
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69832
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44925
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21566
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4366
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5351
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88026
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47987
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92049
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73714
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17569
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51327
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.629
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00928
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66044
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18439
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08655
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13229
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59062
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72127
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13663
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84882
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45552
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44596
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08553
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66642
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81179
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26217
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0412
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7302
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57218
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0921
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74057
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90897
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38566
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21692
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9874
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93211
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24159
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.813
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00759
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50699
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36968
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24064
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25584
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45191
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88358
¶(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1041
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62594
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51974
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49597
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3942
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04853
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95231
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19842
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74237
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66689
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80829
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53422
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71023
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01902
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29043
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85605
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81088
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12564
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68204
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08365
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37991
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96684
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96423
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39987
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1551
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15374
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46684
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07456
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12377
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6491
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64394
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22293
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55097
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17905
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27938
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89793
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18745
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28967
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63226
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28006
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43076
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14608
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7022
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3539
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71052
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37751
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57767
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4045
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41549
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78568
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47114
³(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71975
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6742
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46863
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85757
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56086
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85669
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94171
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51626
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92609
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64643
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98826
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20657
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56069
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99113
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72777
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11406
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42976
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60183
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05257
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80463
(430.69, 11.15, 346.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2339
