¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(431.14, 12.19, 342.38) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.52477
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.49251
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.50431
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.66569
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79956
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49813
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29586
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23352
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41096
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75378
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43957
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53425
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39163
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.36331
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.33535
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.312
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.29323
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.27902
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.26937
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.26426
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82844
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53103
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3337
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27792
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4716
â(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82657
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54393
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67837
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52999
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.31395
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.28153
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.25374
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.23053
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.21189
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.19779
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.18824
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85641
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56291
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37033
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32059
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53052
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89735
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64584
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82029
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68542
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.38213
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.34555
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.31363
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.28633
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.26362
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.24548
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.2319
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88342
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59367
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40575
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36156
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58769
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9661
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74523
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95987
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8511
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.62472
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.57534
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.53074
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.49088
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.45572
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.43246
(431.34, 12.76, 340.86) (446.35, 8.21, 303.75) (2.55, 2.61, 2.55) Tools 23.41418
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9094
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62335
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43987
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40075
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64305
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03851
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8419
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09694
å(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01286
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.77776
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.82413
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.87534
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.93146
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93444
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65187
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47271
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4381
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69652
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10335
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93578
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2178
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17039
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.13408
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.05382
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 23.08537
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.72952
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.7696
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.81429
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.86362
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.91763
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.9764
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95839
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67925
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50423
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47651
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74806
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16537
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02671
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33384
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32345
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.1622
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.09179
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.11829
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.77367
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.80837
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.84745
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.89095
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.93891
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.99137
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 22.0484
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98132
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70544
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53438
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51686
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79758
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22446
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11457
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44613
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47183
ò(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.40924
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.27244
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.21059
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.87278
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.89869
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.92875
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.963
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.00146
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.04416
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.09116
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 21.1425
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37008
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73039
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56317
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5551
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84509
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28051
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19927
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55451
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61523
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.15867
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.45502
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.47418
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.07287
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.09494
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.12098
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.15101
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.18509
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.22322
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.26546
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 20.31185
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39183
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75418
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59056
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5912
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89051
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33353
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27752
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65878
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75347
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.42573
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.43314
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.44434
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.33548
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.3542
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.37673
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.4031
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.43334
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.46748
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.50554
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.54757
×(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 19.59361
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41147
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10709
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61649
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62511
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93377
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38337
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34019
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75876
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87804
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.74755
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.75244
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.79517
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.65573
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.66949
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.68895
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.71211
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.73899
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.76961
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.804
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.84219
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.88424
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42712
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.125
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64099
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65681
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97213
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43301
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39889
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85436
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.39864
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.35943
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.35948
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.36309
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.41277
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.50046
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.5811
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.51574
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.45443
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.42561
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.44557
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.46918
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.49647
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44169
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14165
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66403
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68619
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00762
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45343
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94536
ì(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.7829
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.76451
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.75947
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.76119
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.79312
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.87351
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.95815
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.04712
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.14054
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.2132
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.14423
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.12371
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.35008
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 18.32751
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45515
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15706
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9635
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71333
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04036
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52422
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50381
(431.34, 12.76, 340.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03169
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.23895
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.21994
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.20432
(431.34, 12.76, 340.86) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 17.22575
