¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(348.89, 7.03, 360.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.46159
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35986
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40183
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66031
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662013
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.874501
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236073
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651643
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119534
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650172
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.256946
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957355
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70983
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58776
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62516
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96173
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75955
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81549
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08259
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0623
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682353
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704327
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863431
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233414
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648658
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116157
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646324
¨(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252524
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.937817
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68714
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56113
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57717
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89455
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69049
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5587
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88596
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73551
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09765
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693187
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757642
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859558
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23046
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64534
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112406
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.642052
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247612
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.917955
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6641
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53408
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53014
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82708
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62069
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30894
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69555
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42081
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66453
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703771
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82318
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865511
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227215
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641696
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108287
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637359
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24222
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897791
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64072
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49558
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48676
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7593
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5503
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20202
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51121
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2044
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2498
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47546
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71401
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891325
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915853
™(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223674
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637723
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103797
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632242
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235696
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.87733
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.617
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44867
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44304
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69127
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47927
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10143
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33265
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01264
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85237
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85976
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212369
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96218
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967868
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219848
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633426
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098939
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626711
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217616
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.856583
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58632
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40177
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39899
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61962
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4007
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00354
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15972
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82705
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5436
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31409
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3488
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.221341
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035855
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021599
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215732
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628805
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093715
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620761
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.199288
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835553
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54601
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35488
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35463
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56597
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3158
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90821
±(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91099
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64742
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34142
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79778
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70831
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24422
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230022
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096676
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08731
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21133
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623865
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088131
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614401
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180718
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811473
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5057
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30802
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30997
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.512
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2303
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81553
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7185
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46791
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14593
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62968
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17521
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2354
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23841
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106707
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166808
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213898
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618604
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082186
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607631
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.16191
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776429
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4654
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26855
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26504
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45463
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14425
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72529
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61875
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29161
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9569
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47352
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86889
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57277
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86873
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2465
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116348
¦(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249498
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.274706
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613025
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075885
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592305
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142877
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741387
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42512
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23051
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21986
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38843
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05774
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63758
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59148
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12104
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77411
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3231
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71245
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12119
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13657
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254288
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583638
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335529
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337523
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607133
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069228
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57536
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112728
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706357
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38488
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19224
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17443
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32954
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97079
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5523
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57322
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02993
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59736
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17824
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56183
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96442
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45397
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84121
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261769
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59197
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425051
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402415
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600933
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062221
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558223
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081966
«(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.671345
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34468
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15375
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12878
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2721
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88345
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51569
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55636
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96892
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42643
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03876
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41681
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.81353
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25932
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.112
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268941
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599958
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440047
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493732
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594421
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054865
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534637
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051214
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636358
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30453
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11508
(348.45, 7.03, 361.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07643
